apo_name,true_label,predicted_label
5EMT_A_1,5.735841,[5.7724185]
1KPB_A_1,5.765163,[5.7483325]
5WAA_A_1,5.315064,[6.3966265]
1G5W_A_1,2.7254083,[3.74372]
3RSW_A_1,4.3854756,[4.9167566]
8ALY_A_1,2.9403908,[5.9075394]
4KDI_A_1,2.1216106,[4.0890775]
3QC8_A_1,2.151034,[3.4606924]
2PJH_B_1,2.659788,[5.213384]
3TIW_A_1,2.0920758,[4.319737]
1C5M_D_1,6.500857,[6.3154697]
1HCG_A_1,4.1621423,[5.519774]
3PSL_A_1,8.508774,[8.66074]
5SXM_A_1,8.456059,[7.8179517]
2H9M_A_1,8.537142,[7.5550203]
4CY2_A_1,8.566297,[8.070569]
6BYN_W_1,8.551948,[8.09052]
3EMH_A_1,8.475697,[8.187104]
3MXX_A_1,8.564393,[8.47234]
3N0E_A_1,8.552443,[8.034592]
3N0D_A_1,8.564842,[7.957846]
4JUY_A_1,1.8029402,[3.4764206]
1FY8_E_1,4.142087,[6.154874]
1AMH_A_1,4.615971,[5.7095647]
5TXS_A_1,1.3799814,[4.0945745]
1SWF_A_1,7.0715747,[6.991234]
5N7X_A_1,6.745679,[7.6794124]
1HQQ_A_1,7.0768247,[7.661079]
1RST_B_1,6.9334946,[7.557469]
1STR_B_1,6.9597287,[7.580908]
1SWH_A_1,7.060687,[7.753218]
1SWL_A_1,6.941757,[7.0778117]
1SWO_A_1,3.5413716,[7.3209863]
1N7Y_A_1,7.0727143,[7.703299]
1SWS_A_1,7.074774,[8.349164]
1SWQ_A_1,2.091202,[7.207967]
1PTS_A_1,6.9406834,[8.160282]
6MGX_A_1,2.8167248,[3.6043184]
4RM5_A_1,2.1739104,[3.654828]
4TYF_A_1,1.3843422,[4.632184]
6CAC_A_1,6.3601375,[5.110501]
3S0Z_A_1,2.63278,[4.076834]
3S4U_A_1,5.62617,[5.692719]
7ZPV_A_1,5.958693,[5.874243]
1YLW_A_1,5.9664617,[5.005664]
6D7I_A_1,5.926533,[5.7852035]
5TWD_A_1,5.8931446,[5.7499204]
8AF8_A_1,5.947621,[4.8877354]
6CYN_A_1,5.8560233,[5.104676]
4PMA_A_1,0.61854357,[4.294989]
1A30_A_1,7.0347877,[6.9098454]
5D2O_A_1,1.2698923,[3.6122894]
2B29_A_1,2.6926904,[2.8606987]
5N8A_A_1,2.327593,[3.536718]
1PBH_A_1,2.942668,[3.942568]
3K9M_A_1,4.7502074,[4.44151]
5H0Z_A_1,7.1107492,[8.248318]
5H0Y_A_1,7.21435,[7.880336]
1IJN_A_1,9.159184,[9.127901]
5H0X_A_1,7.107049,[6.965569]
5H0W_A_1,6.156409,[6.5111656]
2J1X_A_1,3.417084,[4.166569]
1UOL_A_1,3.4108737,[4.3321247]
5OAN_A_1,2.2764688,[3.2528884]
3DG9_A_1,2.009228,[5.2287316]
2VLB_A_1,5.402283,[6.2477984]
3IXM_A_1,4.923174,[6.180985]
5LYO_A_1,7.923375,[8.062626]
2ZLB_A_1,5.2937074,[6.7842073]
2KBW_A_1,3.1907187,[3.752519]
5JSB_A_1,3.2486115,[3.2806292]
2PQK_A_1,3.3078353,[5.04101]
5C6H_A_1,3.3110769,[5.0882306]
4HW4_A_1,3.1309292,[4.380726]
6QFI_A_1,3.2953365,[4.822259]
5UUM_A_1,3.3716335,[5.301239]
6MBD_A_1,3.1896708,[4.5162997]
2MHS_A_1,2.73197,[4.5759206]
6MBE_A_1,3.178059,[4.9186816]
7XGE_B_1,3.1080499,[4.3086176]
6XR6_A_1,6.407731,[6.9059267]
1SCI_A_1,0.5875029,[2.805214]
2IW2_A_1,9.036599,[7.8024383]
3PH5_A_1,4.171797,[4.52457]
6NKQ_A_1,2.2016993,[4.3193035]
1BEB_A_1,2.1269546,[4.6107435]
6AA3_A_1,2.061322,[3.689021]
1IRY_A_1,2.7188332,[3.7957463]
6GLO_A_1,1.8675613,[3.7487931]
3OCY_A_1,0.5363608,[1.8947449]
3MHE_A_1,1.2296132,[3.0874453]
3G18_A_1,1.8903188,[2.7590985]
1DV7_A_1,1.9844012,[2.6875896]
3G1Y_A_1,2.008635,[2.7145326]
3BOK_A_1,2.7573712,[4.233336]
3DDA_A_1,2.7217605,[4.202277]
7LZP_A_1,3.5485055,[4.7682905]
7KY2_A_1,4.417282,[5.0561657]
1XTG_A_1,5.0735826,[5.100911]
1XTF_A_1,6.376298,[5.7936287]
5MK6_A_1,2.0405688,[2.0099554]
4JRA_A_1,2.3198583,[2.7504983]
3HME_A_1,1.9324046,[3.8711126]
3MX8_A_1,3.1315923,[3.4248898]
1C0B_A_1,3.275046,[3.3036282]
1A2W_A_1,4.3274193,[4.1667886]
4WYN_A_1,2.665711,[3.5168996]
1EIE_A_1,2.893361,[3.9248667]
1IZP_A_1,2.8963962,[3.7916918]
3DIC_A_1,2.7990212,[3.705566]
3DI7_A_1,2.995272,[3.6882997]
3DH6_A_1,2.8385696,[3.7092836]
3DI8_A_1,2.8982189,[4.046832]
3RSD_A_1,2.8426278,[3.8811576]
1YMN_A_1,2.7437313,[4.4813123]
3DI9_A_1,2.8250225,[3.3892927]
3DIB_A_1,3.2551398,[3.7576241]
1IZQ_A_1,2.942633,[3.5798247]
3RH1_A_1,2.8899648,[3.6561418]
1KH8_A_1,2.8348799,[3.5171816]
1YMR_A_1,2.6790886,[4.301478]
3RSP_A_1,2.9038093,[3.8483953]
1EIC_A_1,2.9040215,[3.1672354]
1IZR_A_1,2.9262245,[3.6604874]
1C9X_A_1,2.8144848,[3.6539986]
1C9V_A_1,2.9544914,[2.8689618]
1YMW_A_1,2.7580986,[3.8393366]
1EID_A_1,2.9988332,[3.1632318]
1SRN_A_1,2.9939437,[4.1065636]
3SRN_A_1,4.368886,[4.4394693]
1J7Z_B_1,0.7798382,[3.0660949]
4K7M_A_1,0.78881997,[2.3478394]
1HAN_A_1,0.56495386,[2.4567933]
3R1G_B_1,8.743857,[7.575258]
1SGZ_A_1,3.9657333,[5.5763607]
3TPJ_A_1,3.9730165,[5.7320886]
2E3M_A_1,1.3576401,[3.4305232]
6OP6_A_1,7.591921,[6.3796554]
1GIF_A_1,7.761555,[6.9675107]
1MIF_A_1,6.462337,[7.4559774]
4EUI_A_1,4.515768,[4.019742]
4EVG_A_1,4.5119367,[5.6170125]
4GRP_A_1,9.620899,[10.534046]
4GRO_A_1,9.6022625,[10.71611]
4PKZ_A_1,6.5245824,[7.0169144]
1P1G_A_1,6.083787,[7.050398]
4GUM_A_1,9.271447,[9.565144]
1JCZ_A_1,7.9103475,[7.3245482]
2JCP_A_1,1.9719155,[5.5108967]
1ZAH_A_1,6.2908287,[5.793463]
7VDC_A_1,1.9764367,[4.7476783]
3B8D_A_1,1.9766715,[5.5420723]
9ATC_A_1,3.5541508,[4.6216764]
1EZZ_A_1,3.137598,[4.754431]
4E2F_A_1,3.1298444,[4.449946]
6KJ7_A_1,2.2688503,[4.184705]
6KJ9_A_1,3.8077164,[5.2440724]
3MPU_A_1,1.9015372,[5.774411]
6MKX_A_1,7.276151,[7.060292]
1BHS_A_1,2.6216023,[5.3545856]
1GIS_A_1,2.8123782,[2.0096695]
3D7V_A_1,1.843105,[3.9401753]
1DBR_A_1,2.8879344,[5.2391543]
1MEO_A_1,3.9069433,[3.9502325]
1GGG_A_1,4.797852,[4.578957]
2K28_A_1,3.9373488,[5.74074]
3I8Z_A_1,4.890867,[6.434314]
5MTM_A_1,3.6475391,[4.7602735]
1BHH_B_1,2.7902555,[4.5753446]
7K4P_A_1,0.5611265,[1.7681065]
7K4R_A_1,0.71650213,[1.5448545]
3EH0_A_1,7.841847,[7.5319076]
4F8Q_A_1,4.851348,[5.4479475]
4F80_A_1,4.847898,[4.6534324]
5D8J_A_1,3.5424304,[4.7424765]
2X0G_A_1,2.9365442,[3.681772]
6FHA_A_1,2.8593965,[2.4315765]
2XZS_A_1,2.9587965,[2.8255136]
1WVW_A_1,2.820965,[3.2096584]
1GUB_A_1,3.5270658,[3.9926174]
1PYT_B_1,2.313784,[2.868007]
1APN_A_1,3.1862698,[4.324215]
4YRU_A_1,2.2097974,[4.429191]
4OV2_A_1,2.1818953,[4.5349665]
1FHS_A_1,5.1976748,[6.7082257]
6VK2_A_1,5.0500283,[6.3624344]
1GHU_A_1,2.177471,[5.698378]
1PRG_A_1,6.011918,[6.275156]
3PRG_A_1,6.0211725,[7.3025737]
6KTM_A_1,5.23702,[5.8020062]
7E2O_A_1,5.283017,[5.5343976]
7CXE_A_1,5.95496,[6.4631186]
7CXJ_A_1,5.253901,[6.806682]
3JZN_A_1,4.85325,[5.3432527]
5WP3_A_1,2.1168928,[4.554423]
2WB8_A_1,5.904187,[5.4412003]
3RFZ_A_1,3.340404,[4.5649076]
5MCA_A_1,2.1475282,[5.1005826]
1BPM_A_1,3.6984146,[4.8704214]
3DAI_A_1,2.103679,[3.737597]
1MUT_A_1,4.8592134,[5.879661]
1LEW_A_1,2.3632247,[3.513113]
3TG1_A_1,2.3605707,[4.0816264]
3P4K_A_1,2.1993515,[4.403352]
5ETI_A_1,2.857293,[4.3434205]
5ETF_A_1,2.7046683,[5.498702]
4E5A_X_1,3.0664234,[5.0322623]
3PB4_X_1,2.8850913,[5.233622]
2OS5_A_1,0.73040825,[4.1713824]
2YQD_A_1,2.652431,[5.9290094]
3ZKW_A_1,2.7665586,[3.9135618]
5LWH_A_1,3.4894726,[4.5271044]
5MBU_A_1,4.6308584,[4.436061]
5MBT_A_1,2.7943995,[4.0883775]
1A1Q_A_1,5.59811,[6.3321652]
1M73_E_1,4.182932,[5.242685]
1SW4_A_1,1.9920267,[4.3421707]
3O5G_A_1,2.3644464,[3.5535977]
3O5E_A_1,2.398979,[5.1368]
3O5D_A_1,2.3949394,[3.3262422]
4R0X_A_1,1.8876444,[3.487627]
1H09_A_1,0.7472232,[2.6876974]
1Z5R_A_1,2.0322163,[4.485823]
6G4T_A_1,1.9857554,[4.8447995]
4IGM_A_1,0.49550894,[2.3539126]
4OFC_A_1,0.3404297,[1.7292137]
6SW3_A_1,1.219129,[4.5349245]
5I3F_A_1,4.9449315,[5.6439505]
1TPE_A_1,4.966621,[4.59384]
2J24_A_1,4.9165883,[5.060094]
5I3G_A_1,5.6713977,[5.368482]
1OGC_A_1,8.08274,[10.16013]
1RAV_A_1,2.7685177,[5.787755]
1NQN_A_1,2.7034013,[6.2725306]
5OVV_A_1,1.374,[3.418117]
3TD3_A_1,0.43696254,[2.3765254]
2BUT_B_1,0.79870033,[3.8401473]
5K38_A_1,7.640528,[7.9663706]
6PXN_A_1,2.003885,[3.6353495]
4JJR_A_1,3.1430387,[3.8194973]
3UYS_A_1,2.2823462,[3.1877868]
2I8N_A_1,4.076313,[7.21857]
1GZK_A_1,3.3845644,[4.688497]
1MRV_A_1,2.9713564,[5.8268485]
3ESK_A_1,0.26709706,[2.1375368]
2NC9_A_1,4.408893,[4.133238]
1YPI_A_1,2.2458918,[4.0118527]
4MFI_A_1,1.8476236,[4.1092296]
2A24_A_1,8.418236,[9.442702]
7QH0_A_1,3.2210073,[4.7399955]
1F5Z_A_1,3.0668874,[3.9324255]
1AMP_A_1,2.286344,[4.164326]
1RTQ_A_1,2.1734104,[3.9694128]
2ANP_A_1,2.2851176,[3.479987]
3ID7_A_1,1.8447788,[4.6999707]
7KJB_A_1,2.2556543,[3.8423898]
5EK7_A_1,2.048345,[4.360816]
2ZGL_A_1,2.0827208,[3.4799333]
2ZGS_A_1,1.831284,[3.4351609]
2ZGQ_A_1,1.8507,[3.4306748]
2ZGK_A_1,2.1686895,[4.9150558]
2ZGP_A_1,1.8970494,[2.8111439]
2ZGU_A_1,2.6840923,[2.6102853]
1WM9_A_1,0.28988057,[3.1799188]
3NM8_A_1,0.7726247,[2.2369182]
4J6T_A_1,0.7944467,[2.5331156]
4HD7_A_1,0.75965035,[2.146072]
1OTX_A_1,3.863105,[4.3875794]
1EF8_A_1,2.5022163,[3.5543668]
3QYU_A_1,2.986303,[3.9730139]
3C5K_A_1,2.56491,[3.7082553]
3GV4_A_1,2.56491,[5.1114626]
1OAQ_H_1,3.8669093,[3.9792452]
3ZIN_A_1,6.69428,[5.8070307]
5HUW_C_1,6.656427,[6.009416]
4BA3_A_1,6.7604527,[5.308686]
7JJM_B_1,6.588307,[5.5946283]
4HTV_A_1,6.778882,[5.4405656]
6IW8_C_1,7.1423125,[6.331988]
3OQS_A_1,6.624693,[5.9288306]
4ZDU_A_1,6.30471,[5.685158]
5K9S_A_1,6.830914,[5.9785047]
1Y2A_C_1,6.712616,[6.1329293]
3TPO_A_1,6.805602,[5.465388]
2C1M_A_1,6.8727283,[5.9923663]
5CTT_A_1,6.7733626,[5.62058]
3BTR_C_1,6.736458,[6.0948195]
6P6E_A_1,6.354808,[5.521497]
3VE6_A_1,7.953774,[6.112164]
3TPM_A_1,6.784327,[5.8910065]
1C1M_A_1,9.013182,[8.427841]
1HAX_B_1,8.243958,[7.570769]
4GUL_A_1,1.370619,[2.78009]
4K74_A_1,1.8020368,[5.277306]
1JQJ_A_1,2.8302524,[5.323007]
2F7K_A_1,1.8152912,[4.577159]
5EJF_A_1,2.5517876,[4.16219]
5CSF_A_1,4.293673,[7.104627]
1BQ2_A_1,3.3440845,[4.500599]
6S36_A_1,6.6606436,[6.901598]
4X8H_A_1,6.82807,[6.850911]
6RZE_A_1,6.739829,[6.8598647]
1TFC_A_1,2.5238616,[3.8562498]
2QJS_A_1,9.140608,[9.171525]
2QIN_A_1,9.09372,[9.407569]
3LVZ_A_1,1.8699771,[3.0092387]
2GMN_A_1,1.8686175,[2.7949588]
1H4F_A_1,0.69691026,[0.43771872]
1DD8_A_1,0.7446425,[1.719701]
2BYY_A_1,0.72573996,[0.70414174]
2BYW_A_1,0.70166,[-0.11084411]
6DYM_A_1,0.7500317,[2.7600172]
4RWX_A_1,8.562189,[8.727967]
4FNA_A_1,4.6223397,[5.280954]
1GOW_A_1,1.4607446,[2.7774227]
1A3H_A_1,1.80134,[2.7948515]
6AOW_A_1,0.578361,[1.8863709]
3U6V_A_1,6.387417,[6.73746]
3ZFB_A_1,6.397699,[6.527291]
3Q74_A_1,6.394469,[6.7645106]
1XWG_A_1,6.4107533,[7.0745735]
5BQ1_A_1,0.48484102,[1.9624995]
1BNC_A_1,5.286916,[4.7154574]
2GPS_A_1,6.170813,[4.909205]
2GPW_A_1,6.0659666,[5.058762]
2C1O_B_1,1.9370373,[4.9621696]
3H8A_A_1,2.8661573,[3.5164976]
1E9I_A_1,2.7442656,[3.7390432]
1QWQ_A_1,3.1969967,[4.0764437]
2C2L_A_1,1.8217548,[1.8221502]
1S7Q_A_1,1.9466672,[4.8110385]
3P4M_A_1,1.9466671,[5.484881]
1KJ3_H_1,1.8697077,[4.9599714]
2QRT_A_1,3.3603835,[5.219319]
1NAN_H_1,1.8905817,[4.7577457]
5OQF_A_1,5.1936245,[5.22755]
5OQI_A_1,4.945342,[5.108002]
1N59_A_1,1.9466673,[3.9192414]
5OQG_A_1,5.2012997,[5.481403]
3RGV_C_1,2.098652,[4.8631334]
2MHA_A_1,1.9466673,[4.776917]
6IHR_A_1,1.2539474,[4.8768163]
6IHW_A_1,0.5612319,[3.033827]
6IHV_A_1,2.7842534,[2.849084]
6IHU_A_1,2.6215448,[2.8577275]
5F1M_A_1,5.978041,[6.105274]
2BZE_A_1,1.8045216,[4.111241]
3ITM_A_1,4.5842614,[3.7322054]
6HPG_A_1,5.156001,[5.2325096]
2ZWY_A_1,2.0746632,[3.6063015]
3VVX_A_1,2.7399356,[3.8029418]
1Z1M_A_1,5.188937,[6.1729603]
3G03_A_1,4.118363,[5.519958]
1YCR_A_1,4.0620136,[7.3353133]
1T4F_M_1,4.108166,[6.3732533]
7AYE_A_1,5.473214,[6.3534584]
2M86_B_1,6.0459003,[7.003444]
2MPS_A_1,7.7132797,[8.356377]
3KXX_A_1,4.129678,[4.73167]
3T6N_A_1,3.7440686,[4.418322]
1SLM_A_1,3.8983665,[5.172633]
1QIC_A_1,3.5411115,[4.4046836]
1QIA_A_1,3.5751143,[5.0763364]
4AC6_A_1,1.5016482,[3.6060095]
5GLH_A_1,7.4628034,[6.732664]
1L94_A_1,2.484013,[3.2208052]
1L93_A_1,2.4903572,[2.6789863]
1C6P_A_1,2.497586,[2.933149]
1L91_A_1,2.4806454,[3.5811894]
1JTM_A_1,2.488566,[4.138708]
4YXC_A_1,4.3624296,[3.9538455]
5VBA_A_1,9.2734165,[9.289778]
7XB5_A_1,2.5826447,[4.9936066]
6LRY_A_1,9.436079,[8.686791]
1L54_A_1,2.656332,[2.81438]
1L77_A_1,2.4822636,[2.8639965]
2L78_A_1,2.4931858,[3.1110988]
1P36_A_1,2.5615096,[2.7851138]
118L_A_1,2.4880946,[3.0972111]
120L_A_1,2.488935,[3.274358]
122L_A_1,2.4821668,[2.6988578]
224L_A_1,2.4826732,[3.279474]
119L_A_1,2.4850917,[3.1434202]
125L_A_1,2.4823687,[3.129147]
221L_A_1,2.4857428,[2.8378987]
130L_A_1,2.4779525,[3.2983942]
131L_A_1,2.487799,[2.6784723]
114L_A_1,2.4932783,[2.612775]
1L68_A_1,2.4808655,[2.534501]
234L_A_1,2.4854183,[2.8817692]
230L_A_1,2.6645994,[2.486183]
233L_A_1,2.481793,[2.579118]
1L61_A_1,2.4804423,[2.8327477]
111L_A_1,2.4898689,[3.2269692]
129L_A_1,2.4959056,[2.7353077]
128L_A_1,2.4908247,[2.648697]
126L_A_1,2.4914181,[2.998321]
1L55_A_1,2.4569309,[2.722723]
217L_A_1,2.4789019,[2.6572764]
1QTH_A_1,2.7710059,[3.1629643]
196L_A_1,2.4692266,[3.4322178]
1G1V_A_1,2.4762597,[2.444999]
1LYE_A_1,2.4882884,[2.9154527]
1L87_A_1,2.4799333,[3.2143686]
1L66_A_1,2.472068,[2.8311653]
1L59_A_1,2.4727957,[3.195005]
109L_A_1,2.5000827,[2.9074516]
166L_A_1,2.481637,[2.311265]
1LYJ_A_1,2.488771,[3.2529793]
239L_A_1,2.4770942,[2.8178933]
1QT4_A_1,2.5187545,[2.5845702]
1L88_A_1,2.4667637,[2.6048908]
1C63_A_1,2.4874692,[2.6040926]
1L67_A_1,2.4793699,[3.0529492]
112L_A_1,2.4849906,[3.598063]
1G1W_A_1,2.5045004,[2.6563022]
195L_A_1,2.4725442,[3.0425186]
107L_A_1,2.486616,[2.8018568]
1LLH_A_1,2.4752882,[2.6445634]
113L_A_1,2.4996665,[2.8439772]
1L86_A_1,2.4574935,[2.5757186]
164L_A_1,2.4942703,[3.0189366]
171L_A_1,2.5582309,[2.8927877]
229L_A_1,2.4956956,[3.398239]
1L39_A_1,2.6642227,[2.9718707]
115L_A_1,2.4476907,[2.5808043]
1LYI_A_1,2.4794626,[2.4995162]
1L95_A_1,2.4565747,[3.0526693]
1L76_A_1,2.4900794,[2.8707688]
137L_A_1,2.7589414,[2.1122115]
162L_A_1,2.4959183,[2.2784905]
161L_A_1,2.4832273,[2.7448297]
1QTZ_A_1,0.40799183,[2.7562804]
1LYH_A_1,2.4855573,[3.032293]
110L_A_1,2.484236,[3.4690797]
108L_A_1,2.4856522,[2.7136045]
232L_A_1,2.490735,[2.5931141]
231L_A_1,2.4993482,[3.156118]
1L65_A_1,2.4907396,[3.0414474]
253L_A_1,0.230689,[3.0737848]
1C60_A_1,2.4892683,[3.2049751]
1JQU_A_1,3.1451933,[3.123811]
216L_A_1,2.7274468,[2.6385047]
213L_A_1,2.6521518,[3.0199258]
4ARJ_A_1,9.30731,[7.917098]
6KVX_A_1,2.8622851,[3.7825441]
4XSJ_A_1,2.6724122,[3.0395164]
5BZ6_A_1,2.867762,[3.380992]
6JG0_A_1,2.900135,[3.198621]
1W0N_A_1,3.5641546,[5.65027]
3UQ3_A_1,2.1786993,[4.3190813]
1E0W_A_1,1.727113,[3.2411585]
1BD3_A_1,9.074132,[10.087834]
2R57_A_1,1.7194369,[2.7128444]
2R73_A_1,0.6924972,[5.335924]
2QRJ_A_1,1.5146157,[4.03431]
1NBF_A_1,3.4000883,[4.1420674]
5JTJ_A_1,3.3288488,[4.119112]
1LSG_A_1,3.1492896,[2.9407175]
1IR9_A_1,1.3689977,[2.8687093]
1IOT_A_1,1.2742736,[2.467798]
1KXW_A_1,1.2268945,[2.5512428]
1LZD_A_1,1.2470077,[1.8465797]
6F1L_A_1,1.4061667,[2.2221446]
1FLW_A_1,1.3332853,[2.0909276]
3QY4_A_1,1.4980658,[2.6130502]
1NBY_C_1,3.5206113,[3.2514205]
1NBZ_C_1,3.5542047,[2.3909137]
1NDG_C_1,3.5053654,[3.0546126]
3WVX_A_1,1.3257147,[1.9815742]
1A2Y_C_1,2.3984218,[3.142579]
1UIC_A_1,1.3588417,[2.4986863]
1UIF_A_1,1.2679265,[2.3086774]
1FDP_A_1,8.420309,[8.886071]
1EOG_A_1,6.158247,[6.486079]
1EOH_A_1,4.4991937,[5.5962625]
3B3L_A_1,2.766857,[4.0389333]
1AH6_A_1,1.7986196,[4.193834]
3C0E_A_1,1.812621,[4.020423]
6I5E_A_1,7.9716063,[8.645372]
4R5J_A_1,7.422861,[8.208381]
1DKY_A_1,7.8726764,[8.827166]
4F01_A_1,7.328931,[7.5553823]
1DKX_A_1,7.78825,[8.670089]
1BPR_A_1,3.244296,[5.3165464]
5ZA4_A_1,3.5517428,[3.9310813]
4MAT_A_1,1.8111272,[2.7686698]
1MAT_A_1,1.6676375,[2.5258558]
1FL1_A_1,3.7786822,[4.082261]
7K4T_A_1,0.61931497,[1.8073932]
5T2E_A_1,5.580908,[6.262033]
1TDA_A_1,3.5166845,[3.744651]
1BO8_A_1,3.0271702,[3.933312]
