apo_name,true_label,predicted_label
1ZVM_A_1,0.98360264,[1.4887971]
7DHA_A_1,1.8622471,[1.5001884]
5F1K_A_1,0.9663211,[1.4782435]
3F6Y_A_1,1.5550554,[1.4332294]
5F1O_A_1,1.0253893,[1.4627894]
3RAJ_A_1,1.5551939,[1.4661136]
2DP3_A_1,1.3457891,[1.4428408]
4BI5_A_1,1.6851041,[1.3971779]
1UZ6_E_1,1.5699779,[1.5766851]
1BBS_A_1,2.9964044,[1.4855437]
2X0B_A_1,2.623489,[1.4804715]
1L0E_A_1,1.8962425,[1.4620063]
3IWQ_A_1,1.909833,[1.4837319]
1L0F_A_1,1.9122767,[1.4420528]
1L0D_A_1,1.911587,[1.4522312]
3IXD_A_1,1.4905428,[1.4471195]
3IWI_A_1,3.1006873,[1.4672062]
1OBP_A_1,1.5058413,[1.5600638]
6C4S_A_1,1.3651023,[1.5951729]
5IPB_A_1,2.3906434,[1.4584886]
5EMT_A_1,2.3949616,[1.4848614]
1KPB_A_1,2.4010754,[1.4692582]
5WAA_A_1,2.3054423,[1.4579961]
1G5W_A_1,1.650881,[1.432399]
3RSW_A_1,2.0941527,[1.4448271]
5C74_A_1,2.1293693,[1.5028832]
8ALY_A_1,1.7147567,[1.541223]
4KDI_A_1,1.4565749,[1.4162108]
5B6C_A_1,1.4507377,[1.4337331]
5EPP_A_1,0.9891311,[1.4230224]
3QC8_A_1,1.4666405,[1.426385]
2PJH_B_1,1.6308856,[1.4712131]
3TIW_A_1,1.446401,[1.4394029]
5QUN_A_1,0.9725172,[1.4431636]
2GNQ_A_1,2.923094,[1.3909681]
3PSL_A_1,2.9169803,[1.4198644]
5SXM_A_1,2.9079304,[1.3976943]
7DNO_A_1,2.9272285,[1.356772]
2H68_A_1,2.93213,[1.3600843]
2H9L_A_1,2.923975,[1.393898]
2H9M_A_1,2.9218388,[1.4209529]
4CY2_A_1,2.9268236,[1.3872248]
6BYN_W_1,2.9243712,[1.3819385]
7BCY_A_1,2.9538066,[1.3556544]
3EMH_A_1,2.911305,[1.387009]
3MXX_A_1,2.9264984,[1.3700519]
3N0E_A_1,2.924456,[1.3742942]
3N0D_A_1,2.9265752,[1.3768934]
4OYJ_A_1,1.2062554,[1.4592781]
4JUY_A_1,1.3427361,[1.5020175]
4P09_A_1,1.0565978,[1.4688585]
4OYK_A_1,1.0093993,[1.4563065]
3FXY_A_1,1.1874493,[1.4859259]
1F7Z_A_1,2.0438795,[1.4117396]
1FY8_E_1,2.0352118,[1.3934364]
1AMH_A_1,2.1484811,[1.4185672]
5TXS_A_1,1.1747261,[1.5307748]
1SWF_A_1,2.6592433,[1.4340371]
5N7X_A_1,2.5972445,[1.465354]
1HQQ_A_1,2.6602302,[1.4733235]
1RST_B_1,2.633153,[1.4489975]
1STR_B_1,2.6381297,[1.4772351]
7EK8_A_1,2.6447942,[1.4938084]
1SWH_A_1,2.6571953,[1.486223]
1SWL_A_1,2.6347215,[1.4387697]
1SWO_A_1,1.8818532,[1.4486524]
1N7Y_A_1,2.6594574,[1.4776623]
1SWS_A_1,2.6598446,[1.4886435]
1SWQ_A_1,1.4460989,[1.4928026]
1PTS_A_1,2.6345177,[1.441586]
1KFF_A_1,1.0145489,[1.4773506]
1KL4_A_1,1.5830516,[1.4821]
6MGX_A_1,1.67831,[1.3613253]
3ZR9_A_1,1.2872198,[1.4124032]
6MH0_A_1,1.3169107,[1.3877789]
5WIG_A_1,1.2260338,[1.3766748]
4RM5_A_1,1.4744186,[1.3798583]
3SPU_A_1,1.5972623,[1.4152833]
4TZB_A_1,1.2312363,[1.3889763]
4TYF_A_1,1.1765807,[1.3621024]
4TZ9_A_1,1.2795093,[1.3909624]
4TZE_A_1,1.1927158,[1.3902459]
5ZGF_A_1,1.189825,[1.3772973]
5WIH_A_1,1.1999756,[1.364692]
6CAC_A_1,2.5219314,[1.435931]
4TZF_A_1,1.5900072,[1.4005467]
3S0Z_A_1,1.6225843,[1.343794]
3PG4_A_1,1.3141195,[1.3777478]
3S4U_A_1,2.371955,[1.5291069]
7ZPV_A_1,2.4410434,[1.3731961]
5KMT_A_1,2.4414787,[1.4133185]
1YLW_A_1,2.442634,[1.4140193]
6D7I_A_1,2.4344473,[1.3659407]
5TWD_A_1,2.4275799,[1.3471769]
8AF8_A_1,2.4387743,[1.4159195]
6CYN_A_1,2.419922,[1.3504362]
4PMA_A_1,0.7864754,[1.3622864]
5D2O_A_1,1.126895,[1.4318177]
5CZN_A_1,1.092122,[1.4228134]
1I09_A_1,1.3386626,[1.5894537]
4IPG_A_1,1.5721323,[1.4822757]
2B29_A_1,1.6409419,[1.4782932]
5N8A_A_1,1.5256451,[1.465543]
5EAY_A_1,1.5516465,[1.4362338]
1EWI_A_1,2.1404905,[1.5010982]
1PBH_A_1,1.7154206,[1.4533534]
3K9M_A_1,2.179497,[1.4078348]
5H0Z_A_1,2.6665988,[1.4398218]
5H0Y_A_1,2.6859543,[1.443564]
1IJN_A_1,3.0264144,[1.442157]
5H0X_A_1,2.665905,[1.4607213]
5H0W_A_1,2.4812112,[1.4477483]
2J1X_A_1,1.8485357,[1.5905607]
1UOL_A_1,1.846855,[1.5914807]
5ZZ3_A_1,1.0211325,[1.4759009]
1ZKJ_A_1,1.022218,[1.4939542]
5OAN_A_1,1.5087972,[1.5958743]
3DG9_A_1,1.4174724,[1.3224263]
2VLB_A_1,2.3242812,[1.3542966]
3IXM_A_1,2.2188227,[1.3615141]
4AD1_A_1,1.9601645,[1.4896524]
1CD1_A_1,1.2988281,[1.5772437]
1EAW_A_1,1.2724992,[1.406401]
5LYO_A_1,2.8148491,[1.4336239]
2ZLB_A_1,2.3008058,[1.3821902]
2KBW_A_1,1.7862583,[1.7702384]
5JSB_A_1,1.8023905,[1.7555428]
2PQK_A_1,1.8187455,[1.4496043]
5C6H_A_1,1.8196365,[1.444533]
6ZIE_B_1,1.7979138,[1.4427638]
4HW4_A_1,1.7694432,[1.4401834]
6QFI_A_1,1.8153062,[1.4548279]
5UUM_A_1,1.8362008,[1.4670006]
6MBD_A_1,1.785965,[1.4551615]
2MHS_A_1,1.6528672,[1.441001]
6MBE_A_1,1.7827111,[1.7108109]
7XGE_B_1,1.7629662,[1.436657]
3PK1_A_1,1.7704432,[1.4213376]
6XR6_A_1,2.5313497,[1.5485382]
1SCI_A_1,0.76648736,[1.3976424]
2B3S_A_1,1.58782,[1.4003942]
2IW2_A_1,3.0060937,[1.6146036]
3Q6L_A_1,1.5750743,[1.4217067]
1CL5_A_1,1.606117,[1.4553952]
4I15_A_1,1.2372454,[1.6001563]
3PH5_A_1,2.0424976,[1.4251368]
6NKQ_A_1,1.4838125,[1.408107]
1BEB_A_1,1.4584082,[1.4192531]
6AA3_A_1,1.4357305,[1.4514998]
1IRY_A_1,1.6488885,[1.521881]
6GLF_A_1,1.2676477,[1.7566893]
6GLO_A_1,1.3665875,[1.439769]
6GLK_A_1,1.3296843,[1.4381213]
3MHE_A_1,1.1088792,[1.4345107]
3G18_A_1,1.3748887,[1.4246478]
1DV7_A_1,1.4086877,[1.3863466]
3G1Y_A_1,1.4172633,[1.3796153]
1KM4_A_1,1.2366858,[1.330619]
1KLZ_A_1,1.2353475,[1.3681159]
3G1S_A_1,1.3401049,[1.3632131]
3BOK_A_1,1.6605334,[1.5465168]
3DDA_A_1,1.6497759,[1.5847137]
7LZP_A_1,1.8837477,[1.5152831]
7KY2_A_1,2.1017332,[1.5078946]
2ISE_A_1,2.5128992,[1.5371828]
1XTG_A_1,2.2524614,[1.5513275]
1XTF_A_1,2.5251334,[1.5609887]
5MK6_A_1,1.4284848,[1.5506756]
4JRA_A_1,1.5231081,[1.6075194]
3FUO_A_1,1.5637221,[1.5553856]
5JMC_A_1,1.3111341,[1.6004056]
1YGW_A_1,1.4204017,[1.3895855]
4BIR_A_1,1.0920187,[1.4514475]
1RN4_A_1,1.2610276,[1.4771023]
3HME_A_1,1.3901095,[1.5090916]
3MX8_A_1,1.7696306,[1.5751672]
1C0B_A_1,1.8097088,[1.6937461]
1A2W_A_1,2.080245,[1.5214715]
4WYN_A_1,1.6327004,[1.4498291]
1EIE_A_1,1.7009883,[1.4311317]
1IZP_A_1,1.7018802,[1.4524925]
3DIC_A_1,1.6730275,[1.4401119]
3DI7_A_1,1.7306854,[1.429261]
3DH6_A_1,1.6848055,[1.4564822]
3DI8_A_1,1.7024156,[1.4413446]
3RSD_A_1,1.6860094,[1.4418019]
1YMN_A_1,1.6564212,[1.4386742]
3DI9_A_1,1.6807803,[1.4478287]
3DIB_A_1,1.8042006,[1.433706]
1IZQ_A_1,1.7154105,[1.4266605]
1A5Q_A_1,1.6911739,[1.4339979]
3RH1_A_1,1.6999897,[1.4319808]
1KH8_A_1,1.6837101,[1.4325753]
1YMR_A_1,1.6367922,[1.439131]
3RSP_A_1,1.7040567,[1.4728144]
1EIC_A_1,1.704119,[1.4364078]
1IZR_A_1,1.7106211,[1.4275093]
1C9X_A_1,1.6776426,[1.4410014]
1C9V_A_1,1.7188634,[1.4511589]
1YMW_A_1,1.6607524,[1.4397734]
1EID_A_1,1.7317139,[1.4300222]
1SRN_A_1,1.7303016,[1.4652326]
3SRN_A_1,2.090188,[1.4728727]
1SSC_A_1,2.0881484,[1.4719983]
1J7Z_B_1,0.8830845,[1.4713787]
4K7M_A_1,0.8881554,[1.4489515]
1CJQ_B_1,0.89956564,[1.4568965]
1HAN_A_1,0.7516341,[1.5140986]
1OZM_A_1,1.2198722,[1.48136]
3HFY_A_1,1.2748154,[1.4814018]
1WKD_A_1,1.1944875,[1.4678485]
1WKE_A_1,1.190602,[1.4638392]
1WKF_A_1,1.1950833,[1.4778715]
4DY1_A_1,1.2075427,[1.5639395]
3R1G_B_1,2.9570014,[1.5254096]
1SGZ_A_1,1.9914149,[1.5283792]
3TPJ_A_1,1.9932427,[1.5410507]
2E3M_A_1,1.1651782,[1.540485]
6OP6_A_1,2.7553442,[1.3544791]
1GIF_A_1,2.7859569,[1.4927373]
1MIF_A_1,2.5421126,[1.4480968]
4EUI_A_1,2.1250336,[1.448787]
4EVG_A_1,2.124132,[1.4459974]
4GRP_A_1,3.1017575,[1.4307239]
4GRO_A_1,3.0987518,[1.4213922]
5BSC_A_1,2.4420729,[1.4327111]
4GRN_A_1,3.0961368,[1.4168904]
4PKZ_A_1,2.5543263,[1.5238647]
1P1G_A_1,2.4665334,[1.4086895]
1CGQ_A_1,2.4666822,[1.4219217]
4ETG_A_1,2.126792,[1.5317984]
5UMJ_A_1,2.4475634,[1.4462047]
4GUM_A_1,3.0449052,[1.4687707]
5HVV_A_1,2.4739063,[1.4805197]
1EC7_A_1,0.89817053,[1.4814031]
7MW8_A_1,1.2181026,[1.5190961]
2GSN_A_1,1.1847136,[1.449203]
3TTK_A_1,1.9379362,[1.4829094]
1JCZ_A_1,2.812534,[1.4116014]
1IGS_A_1,0.9888773,[1.4092093]
2C3Z_A_1,1.2083478,[1.3362794]
2JCP_A_1,1.4042491,[1.4329828]
1ZAH_A_1,2.5081525,[1.4675153]
1EWD_A_1,1.3087316,[1.4420555]
7VDC_A_1,1.405858,[1.441947]
3B8D_A_1,1.4059415,[1.49043]
3DFN_A_1,1.2925147,[1.4394248]
1EWE_A_1,1.3313733,[1.4415772]
3DFQ_A_1,1.28689,[1.4298685]
1EX5_A_1,1.2953221,[1.4716119]
6V20_A_1,1.2636364,[1.6538861]
1DFC_A_1,2.9363256,[1.5761693]
1HZT_A_1,1.209448,[1.420438]
1R67_A_1,0.94685835,[1.4161496]
9ATC_A_1,1.8852456,[1.4788835]
1EZZ_A_1,1.7713267,[1.4496019]
4E2F_A_1,1.7691367,[1.4568654]
6KJ7_A_1,1.5062703,[1.4423472]
6KJ9_A_1,1.9513371,[1.4512734]
3MPU_A_1,1.3789624,[1.4613311]
4O2C_A_1,0.9870569,[1.5493952]
6MKX_A_1,2.6974342,[1.4490714]
1BHS_A_1,1.6191363,[1.5098895]
1J4G_A_1,1.3217123,[1.4174563]
2JDL_A_1,1.2866167,[1.422499]
1GIS_A_1,1.6770147,[1.4207966]
1LGU_A_1,0.9960192,[1.5108671]
3GG3_A_1,0.99876684,[1.4996978]
2NLA_A_1,1.3134863,[1.4613469]
3D7V_A_1,1.35761,[1.4654441]
1DBR_A_1,1.6993923,[1.497746]
1MEO_A_1,1.976599,[1.4305532]
2ZCO_A_1,1.3366725,[1.4457679]
1GGG_A_1,2.1904,[1.4767275]
2K28_A_1,1.9842753,[1.6439376]
3I8Z_A_1,2.2115304,[1.6648896]
1MH9_A_1,1.2842921,[1.4685991]
5MTM_A_1,1.9098532,[1.4772108]
1BHH_B_1,1.6704057,[1.4708841]
7K4P_A_1,0.74908376,[1.3998938]
7K4R_A_1,0.8464645,[1.4033053]
3EH0_A_1,2.8003297,[1.6041843]
5MMC_A_1,1.2329355,[1.4830339]
4F8Q_A_1,2.2025776,[1.5850326]
4F80_A_1,2.2017944,[1.5847676]
4F8T_A_1,2.208842,[1.5453701]
5C0N_A_1,1.2724051,[1.4404714]
5D8J_A_1,1.8821346,[1.4300406]
5LDI_A_1,1.6668906,[1.4712791]
1GUB_A_1,1.8780484,[1.5125884]
1PYT_B_1,1.5211127,[1.44151]
1ARL_A_1,1.5803757,[1.4463354]
1APN_A_1,1.7850125,[1.4482454]
4EMU_A_1,1.0531743,[1.4541146]
4YRU_A_1,1.4865388,[1.517929]
4OV2_A_1,1.477124,[1.5129442]
3GAQ_A_1,1.2293434,[1.4424238]
1UB6_B_1,1.6075451,[1.6023178]
3JZN_A_1,2.2030094,[1.510288]
6U4Y_D_1,1.6046335,[1.4389733]
5WP3_A_1,1.4549546,[1.5291586]
2WB8_A_1,2.4298534,[1.5330892]
3RFZ_A_1,1.8276772,[1.661829]
5MCA_A_1,1.4654447,[1.7508769]
1BPM_A_1,1.9231262,[1.5197971]
3DAI_A_1,1.4504064,[1.5379946]
1MUT_A_1,2.2043624,[1.4744315]
5ETC_A_1,1.6985056,[1.5977515]
1LEW_A_1,1.5372784,[1.6133599]
3TG1_A_1,1.5364149,[1.5644782]
2OZA_B_1,1.7990004,[1.5630028]
3P4K_A_1,1.4830211,[1.5917112]
5ETI_A_1,1.6903529,[1.5654899]
2LGC_A_1,1.8074737,[1.5678916]
5ETF_A_1,1.6445875,[1.7361019]
2Y8O_A_1,1.6079963,[1.5904288]
4E5A_X_1,1.7511206,[1.5860615]
3PB4_X_1,1.6985557,[1.4873897]
2YQD_A_1,1.6286286,[1.5379902]
3ZKW_A_1,1.6632975,[1.4804324]
5MBQ_A_1,1.852873,[1.4729062]
5LWH_A_1,1.868013,[1.4806359]
5LWQ_A_1,1.8181224,[1.4526627]
5MBU_A_1,2.151943,[1.4744706]
5MBT_A_1,1.6716458,[1.4637082]
1BT7_A_1,1.4602668,[1.430908]
1NS3_A_1,1.0714504,[1.4495687]
1A1Q_A_1,2.3660326,[1.4297423]
1M73_E_1,2.0452218,[1.5559182]
1SW4_A_1,1.4113917,[1.4038424]
3O5G_A_1,1.5376756,[1.3992307]
3O5E_A_1,1.5488638,[1.4055173]
3O5D_A_1,1.5475591,[1.5366461]
4R0X_A_1,1.3739157,[1.6096206]
5NJX_A_1,1.5876713,[1.6407235]
1KT0_A_1,1.0787666,[1.6475877]
1X2J_A_1,0.9510221,[1.3987107]
2DYH_A_1,0.9653298,[1.366797]
7ECA_A_1,0.9505169,[1.3922571]
1H09_A_1,0.8644207,[1.6479957]
1Z5R_A_1,1.4255582,[1.4410278]
6G4T_A_1,1.4091684,[1.4004381]
4IGM_A_1,0.70392394,[1.4789462]
4OFC_A_1,0.58346355,[1.4552583]
4IGN_A_1,0.9669618,[1.4694555]
6SW3_A_1,1.1041417,[1.4852539]
1AG1_O_1,2.2259943,[1.4150991]
5I3F_A_1,2.2237203,[1.4150608]
1TPE_A_1,2.2285917,[1.4205185]
5I3J_A_1,2.389128,[1.4038357]
2J24_A_1,2.217338,[1.4072279]
5I3G_A_1,2.3814697,[1.408722]
1OGC_A_1,2.843016,[1.4287076]
5IIG_A_1,1.0897719,[1.6499037]
3G3Q_A_1,1.0658084,[1.5345294]
1RAV_A_1,1.6638863,[1.4961243]
1NQN_A_1,1.6442024,[1.4928629]
1L7L_A_1,1.2875044,[1.4482963]
1XYA_A_1,1.0153102,[1.4693747]
1XYL_A_1,1.0276852,[1.474979]
1MUW_A_1,1.0135852,[1.4649738]
5OVA_A_1,1.0684935,[1.4753302]
5OVV_A_1,1.1721774,[1.44858]
2BUT_B_1,0.89370036,[1.5603571]
1EO2_B_1,0.9099286,[1.5426241]
5K38_A_1,2.7641506,[1.5219896]
2K3H_A_1,1.6567881,[1.4504123]
4LT7_A_1,1.2543215,[1.4433196]
6PXN_A_1,1.4155865,[1.5654979]
6PXP_A_1,1.3381623,[1.5544174]
1CKI_A_1,2.7617235,[1.5652658]
4JJR_A_1,1.7728617,[1.5621655]
3UYS_A_1,1.5107436,[1.5019195]
1GZK_A_1,1.8397186,[1.5729189]
1MRV_A_1,1.7237623,[1.5894047]
1GZN_A_1,1.7352191,[1.5762749]
3ESK_A_1,0.51681435,[1.3878827]
2NC9_A_1,2.0997365,[1.3653998]
1YPI_A_1,1.4986299,[1.4724985]
4MFI_A_1,1.3592732,[1.5156963]
3FGN_A_1,2.5441346,[1.3598887]
2A24_A_1,2.9014196,[1.4157596]
7QH0_A_1,1.7947165,[1.4742852]
1F5Z_A_1,1.7512531,[1.430345]
1AMP_A_1,1.5120661,[1.425045]
1RTQ_A_1,1.4742491,[1.3948764]
3B35_A_1,1.4961249,[1.3899492]
2ANP_A_1,1.5116606,[1.4129691]
3ID7_A_1,1.3582263,[1.4797823]
3D7C_A_1,0.78967315,[1.4986062]
2ZGL_A_1,1.4431635,[1.4043195]
2ZGS_A_1,1.3532494,[1.4035853]
2ZGQ_A_1,1.3604044,[1.4230907]
2ZGK_A_1,1.4726471,[1.385721]
2ZGP_A_1,1.3773341,[1.3991708]
2ZGU_A_1,1.63832,[1.400363]
2ZGT_A_1,1.591461,[1.4140058]
7MOB_A_1,1.260819,[1.6114253]
1NK1_A_1,1.0544413,[1.5593557]
2QJ2_A_1,1.0149858,[1.6001061]
4D3C_A_1,1.0828745,[1.540945]
3NM8_A_1,0.8789907,[1.4124508]
3NQ5_A_1,0.8419653,[1.408685]
4J6V_A_1,0.9233752,[1.3999219]
4HD4_A_1,0.927247,[1.4048487]
4J6U_A_1,0.9523805,[1.4115517]
4J6T_A_1,0.8913174,[1.3835391]
4HD7_A_1,0.87157923,[1.3948443]
2V2D_A_1,1.5174364,[1.4407989]
1OTX_A_1,1.9654783,[1.4859469]
3OPV_A_1,1.9014966,[1.394062]
1EF8_A_1,1.5818396,[1.5024512]
2BIT_X_1,1.301539,[1.337008]
3QYU_A_1,1.7280923,[1.3713303]
2EJX_A_1,0.9951116,[1.4460984]
3C5K_A_1,1.6015337,[1.4540193]
3GV4_A_1,1.6015337,[1.4210137]
1OAQ_H_1,1.9664458,[1.4503045]
7KK2_A_1,2.5386343,[1.4836103]
3ZIN_A_1,2.5873308,[1.5823162]
5HUW_C_1,2.5800052,[1.7325497]
4BA3_A_1,2.6000872,[1.5869741]
7JJM_B_1,2.5667698,[1.5934348]
4HTV_A_1,2.6036286,[1.5930443]
6IW8_C_1,2.6725106,[1.6356115]
1Q1S_C_1,2.585756,[1.6205225]
3OQS_A_1,2.5738478,[1.5913289]
6IU7_A_1,2.59536,[1.589993]
4ZDU_A_1,2.5109181,[1.5873716]
1EJL_I_1,2.5935078,[1.5796881]
5K9S_A_1,2.6136017,[1.5922183]
1Y2A_C_1,2.5908716,[1.5772631]
3TPO_A_1,2.6087549,[1.5914053]
2C1M_A_1,2.621589,[1.5843586]
5CTT_A_1,2.6025684,[1.6025076]
2YNR_A_1,2.6002886,[1.5876007]
3BTR_C_1,2.5954688,[1.5898688]
1IAL_A_1,2.5991263,[1.584427]
6P6E_A_1,2.5208745,[1.5972582]
3VE6_A_1,2.8202436,[1.577804]
3TPM_A_1,2.604674,[1.5877516]
3LOI_A_1,0.70688295,[1.4589577]
1W9P_A_1,1.909645,[1.524049]
2F7M_F_1,2.5954144,[1.499902]
1C1M_A_1,3.002196,[1.4254911]
1HAX_B_1,2.8712294,[1.4167649]
1MMI_A_1,1.4091631,[1.5983101]
4K74_A_1,1.3423996,[1.7149432]
2XUR_A_1,1.397183,[1.6749074]
1JQJ_A_1,1.6823354,[1.6218883]
2F7K_A_1,1.3473275,[1.562437]
1NSK_L_1,1.0807847,[1.4315655]
3BBC_A_1,1.3040724,[1.4379616]
5EJF_A_1,1.5974315,[1.5185119]
5EJG_A_1,1.2578944,[1.507503]
5CSF_A_1,2.072118,[1.5075585]
1MQ1_A_1,1.859619,[1.5190954]
1BQ2_A_1,1.8286839,[1.4606777]
5BUT_A_1,1.7555792,[1.5361841]
4X8M_A_1,2.573605,[1.524862]
6S36_A_1,2.5808222,[1.5013813]
4X8H_A_1,2.6130576,[1.5119736]
6RZE_A_1,2.596118,[1.4943632]
