apo_name,true_label,predicted_label
1XQZ_A_1,2.4238684,[5.369491]
3L1A_A_1,3.7215176,[5.3681836]
2CGH_A_1,1.8016777,[5.3698854]
1CRM_A_1,4.199846,[5.370171]
3SK1_A_1,0.7561243,[5.3737254]
7YER_B_1,6.1200795,[5.371257]
3FKE_A_1,5.9699826,[5.366047]
5BPV_A_1,5.826239,[5.372817]
5MXE_A_1,0.38467512,[5.3676295]
5UFB_A_1,0.73207724,[5.369998]
5J80_A_1,3.3503292,[5.371266]
8B7I_A_1,2.7649524,[5.3713713]
6GP4_A_1,2.7264779,[5.365879]
2K5B_A_1,2.981444,[5.3711467]
3FJU_A_1,0.40763164,[5.368049]
7CML_A_1,3.0172095,[5.36993]
5UQ1_A_1,5.645637,[5.369923]
2NWN_A_1,9.601694,[5.367829]
4ZKS_U_1,4.4886456,[5.3683267]
2WUD_A_1,1.7066374,[5.367636]
1ZJD_A_1,3.9131076,[5.36835]
1XXD_A_1,3.0630946,[5.368097]
1IDP_A_1,2.0050285,[5.3719788]
1GYJ_A_1,9.84299,[5.378608]
1BTP_A_1,9.373781,[5.3682637]
1EZX_C_1,9.242449,[5.3723316]
6MRQ_A_1,3.8379123,[5.3680816]
1OPH_B_1,8.355222,[5.3690457]
3VEQ_B_1,8.874638,[5.3689475]
1TAW_A_1,3.8087063,[5.3683634]
1YH3_A_1,1.0595568,[5.3695173]
1ZVM_A_1,0.9674741,[5.370164]
7DHA_A_1,3.4679642,[5.3706684]
5F1K_A_1,0.9337765,[5.370618]
3F6Y_A_1,2.4181974,[5.3696747]
5F1O_A_1,1.0514232,[5.3705354]
3RAJ_A_1,2.4186282,[5.3703556]
2DP3_A_1,1.8111482,[5.3688917]
4BI5_A_1,2.839576,[5.369444]
1UZ6_E_1,2.4648304,[5.369811]
1BBS_A_1,8.978439,[5.3677015]
2X0B_A_1,6.882694,[5.3677044]
1L0E_A_1,3.5957358,[5.3676877]
3IWQ_A_1,3.6474621,[5.3674216]
1L0F_A_1,3.6568022,[5.367839]
1L0D_A_1,3.6541648,[5.3676834]
3IXD_A_1,2.2217178,[5.3676147]
3IWI_A_1,9.614262,[5.3677897]
1OBP_A_1,2.2675579,[5.375256]
6C4S_A_1,1.8635042,[5.3761625]
5IPB_A_1,5.7151756,[5.3732033]
5EMT_A_1,5.735841,[5.37348]
1KPB_A_1,5.765163,[5.3740387]
5WAA_A_1,5.315064,[5.373911]
1G5W_A_1,2.7254083,[5.374476]
3RSW_A_1,4.3854756,[5.3743896]
5C74_A_1,4.534213,[5.3721156]
8ALY_A_1,2.9403908,[5.3707385]
4KDI_A_1,2.1216106,[5.372593]
5B6C_A_1,2.1046398,[5.3723965]
5EPP_A_1,0.97838026,[5.3722186]
3QC8_A_1,2.151034,[5.372109]
2PJH_B_1,2.659788,[5.37247]
3TIW_A_1,2.0920758,[5.372548]
5QUN_A_1,0.9457897,[5.3692527]
2GNQ_A_1,8.544479,[5.3677197]
3PSL_A_1,8.508774,[5.3671]
5SXM_A_1,8.456059,[5.3669753]
7DNO_A_1,8.568666,[5.367387]
2H68_A_1,8.597387,[5.367608]
2H9L_A_1,8.549629,[5.3673096]
2H9M_A_1,8.537142,[5.3673224]
4CY2_A_1,8.566297,[5.3675003]
6BYN_W_1,8.551948,[5.367309]
7BCY_A_1,8.724974,[5.367246]
3EMH_A_1,8.475697,[5.3669543]
3MXX_A_1,8.564393,[5.3669252]
3N0E_A_1,8.552443,[5.3669467]
3N0D_A_1,8.564842,[5.3669796]
4OYJ_A_1,1.4550521,[5.372422]
4JUY_A_1,1.8029402,[5.3715763]
4P09_A_1,1.1163989,[5.372774]
4OYK_A_1,1.0188869,[5.3730197]
3FXY_A_1,1.4100358,[5.3674927]
1F7Z_A_1,4.1774435,[5.3691864]
1FY8_E_1,4.142087,[5.369586]
1AMH_A_1,4.615971,[5.369726]
5TXS_A_1,1.3799814,[5.3696165]
1SWF_A_1,7.0715747,[5.372477]
5N7X_A_1,6.745679,[5.372578]
1HQQ_A_1,7.0768247,[5.3727465]
1RST_B_1,6.9334946,[5.372428]
1STR_B_1,6.9597287,[5.3728094]
7EK8_A_1,6.9949365,[5.3739038]
1SWH_A_1,7.060687,[5.3737087]
1SWL_A_1,6.941757,[5.3733706]
1SWO_A_1,3.5413716,[5.3730617]
1N7Y_A_1,7.0727143,[5.3732443]
1SWS_A_1,7.074774,[5.372816]
1SWQ_A_1,2.091202,[5.373419]
1PTS_A_1,6.9406834,[5.3727775]
1KFF_A_1,1.0293094,[5.373204]
1KL4_A_1,2.5060523,[5.372876]
6MGX_A_1,2.8167248,[5.3680835]
3ZR9_A_1,1.6569349,[5.3687234]
6MH0_A_1,1.734254,[5.3687706]
5WIG_A_1,1.5031589,[5.3684764]
4RM5_A_1,2.1739104,[5.3686137]
3SPU_A_1,2.5512466,[5.3687325]
4TZB_A_1,1.515943,[5.368338]
4TYF_A_1,1.3843422,[5.368247]
4TZ9_A_1,1.637144,[5.3689384]
4TZE_A_1,1.4225708,[5.3687997]
5ZGF_A_1,1.4156836,[5.3685765]
5WIH_A_1,1.4399414,[5.36805]
6CAC_A_1,6.3601375,[5.3680806]
4TZF_A_1,2.5281227,[5.3684597]
3S0Z_A_1,2.63278,[5.3688006]
3PG4_A_1,1.7269099,[5.3683567]
3S4U_A_1,5.62617,[5.3677497]
7ZPV_A_1,5.958693,[5.367701]
5KMT_A_1,5.9608183,[5.3677382]
1YLW_A_1,5.9664617,[5.367511]
6D7I_A_1,5.926533,[5.3676214]
5TWD_A_1,5.8931446,[5.367365]
8AF8_A_1,5.947621,[5.3682604]
6CYN_A_1,5.8560233,[5.3677135]
4PMA_A_1,0.61854357,[5.3674006]
5D2O_A_1,1.2698923,[5.3720403]
5CZN_A_1,1.1927303,[5.372311]
1I09_A_1,1.7920177,[5.3685913]
4IPG_A_1,2.4716,[5.372733]
2B29_A_1,2.6926904,[5.3721504]
5N8A_A_1,2.327593,[5.3739805]
5EAY_A_1,2.4076066,[5.3733897]
1EWI_A_1,4.5817,[5.370327]
1PBH_A_1,2.942668,[5.366623]
3K9M_A_1,4.7502074,[5.368045]
5H0Z_A_1,7.1107492,[5.3731675]
5H0Y_A_1,7.21435,[5.3737926]
1IJN_A_1,9.159184,[5.374034]
5H0X_A_1,7.107049,[5.3736773]
5H0W_A_1,6.156409,[5.373612]
2J1X_A_1,3.417084,[5.370525]
1UOL_A_1,3.4108737,[5.3706555]
5ZZ3_A_1,1.0427115,[5.3708677]
1ZKJ_A_1,1.0449296,[5.3668613]
5OAN_A_1,2.2764688,[5.370974]
3DG9_A_1,2.009228,[5.368215]
2VLB_A_1,5.402283,[5.368674]
3IXM_A_1,4.923174,[5.368387]
4AD1_A_1,3.8422449,[5.367703]
1CD1_A_1,1.6869544,[5.370444]
1EAW_A_1,1.6192541,[5.367598]
5LYO_A_1,7.923375,[5.368277]
2ZLB_A_1,5.2937074,[5.3704085]
2KBW_A_1,3.1907187,[5.367965]
5JSB_A_1,3.2486115,[5.367576]
2PQK_A_1,3.3078353,[5.3740053]
5C6H_A_1,3.3110769,[5.373328]
6ZIE_B_1,3.2324939,[5.3741612]
4HW4_A_1,3.1309292,[5.3734818]
6QFI_A_1,3.2953365,[5.3739543]
5UUM_A_1,3.3716335,[5.37381]
6MBD_A_1,3.1896708,[5.3735056]
2MHS_A_1,2.73197,[5.3723793]
6MBE_A_1,3.178059,[5.369741]
7XGE_B_1,3.1080499,[5.373657]
3PK1_A_1,3.1344693,[5.3730226]
6XR6_A_1,6.407731,[5.370123]
1SCI_A_1,0.5875029,[5.36917]
2B3S_A_1,2.5211725,[5.37197]
2IW2_A_1,9.036599,[5.367059]
3Q6L_A_1,2.480859,[5.3739448]
1CL5_A_1,2.5796118,[5.372295]
4I15_A_1,1.5307763,[5.3691564]
3PH5_A_1,4.171797,[5.372414]
6NKQ_A_1,2.2016993,[5.372359]
1BEB_A_1,2.1269546,[5.372119]
6AA3_A_1,2.061322,[5.3728037]
1IRY_A_1,2.7188332,[5.368716]
6GLF_A_1,1.6069309,[5.3608975]
6GLO_A_1,1.8675613,[5.372878]
6GLK_A_1,1.7680601,[5.372302]
3MHE_A_1,1.2296132,[5.3738413]
3G18_A_1,1.8903188,[5.370012]
1DV7_A_1,1.9844012,[5.370557]
3G1Y_A_1,2.008635,[5.3707314]
1KM4_A_1,1.5293916,[5.3688116]
1KLZ_A_1,1.5260835,[5.369159]
3G1S_A_1,1.7958814,[5.370437]
3BOK_A_1,2.7573712,[5.3682423]
3DDA_A_1,2.7217605,[5.368445]
7LZP_A_1,3.5485055,[5.3690543]
7KY2_A_1,4.417282,[5.369093]
2ISE_A_1,6.314662,[5.3689156]
1XTG_A_1,5.0735826,[5.3690453]
1XTF_A_1,6.376298,[5.3690286]
5MK6_A_1,2.0405688,[5.3684497]
4JRA_A_1,2.3198583,[5.3680873]
3FUO_A_1,2.445227,[5.368162]
5JMC_A_1,1.7190726,[5.368193]
1YGW_A_1,2.017541,[5.368341]
4BIR_A_1,1.1925049,[5.3740296]
1RN4_A_1,1.5901904,[5.374659]
3HME_A_1,1.9324046,[5.3746424]
3MX8_A_1,3.1315923,[5.369138]
1C0B_A_1,3.275046,[5.3682866]
1A2W_A_1,4.3274193,[5.373746]
4WYN_A_1,2.665711,[5.374063]
1EIE_A_1,2.893361,[5.373173]
1IZP_A_1,2.8963962,[5.373121]
3DIC_A_1,2.7990212,[5.3734965]
3DI7_A_1,2.995272,[5.373039]
3DH6_A_1,2.8385696,[5.3734984]
3DI8_A_1,2.8982189,[5.372726]
3RSD_A_1,2.8426278,[5.3737326]
1YMN_A_1,2.7437313,[5.37351]
3DI9_A_1,2.8250225,[5.3731112]
3DIB_A_1,3.2551398,[5.3727374]
1IZQ_A_1,2.942633,[5.3734922]
1A5Q_A_1,2.8600693,[5.37337]
3RH1_A_1,2.8899648,[5.3733063]
1KH8_A_1,2.8348799,[5.3733363]
1YMR_A_1,2.6790886,[5.373324]
3RSP_A_1,2.9038093,[5.3745475]
1EIC_A_1,2.9040215,[5.3731804]
1IZR_A_1,2.9262245,[5.3730946]
1C9X_A_1,2.8144848,[5.3734326]
1C9V_A_1,2.9544914,[5.372567]
1YMW_A_1,2.7580986,[5.372985]
1EID_A_1,2.9988332,[5.3728356]
1SRN_A_1,2.9939437,[5.373799]
3SRN_A_1,4.368886,[5.3741684]
1SSC_A_1,4.360364,[5.3747883]
1J7Z_B_1,0.7798382,[5.3735895]
4K7M_A_1,0.78881997,[5.3724294]
1CJQ_B_1,0.8092183,[5.3728657]
1HAN_A_1,0.56495386,[5.3688936]
1OZM_A_1,1.4880881,[5.367159]
3HFY_A_1,1.6251543,[5.3677382]
1WKD_A_1,1.4268003,[5.3667827]
1WKE_A_1,1.417533,[5.3669796]
1WKF_A_1,1.4282241,[5.3669395]
4DY1_A_1,1.4581592,[5.3671246]
3R1G_B_1,8.743857,[5.366934]
1SGZ_A_1,3.9657333,[5.367263]
3TPJ_A_1,3.9730165,[5.3677444]
2E3M_A_1,1.3576401,[5.3716927]
6OP6_A_1,7.591921,[5.3681626]
1GIF_A_1,7.761555,[5.3721743]
1MIF_A_1,6.462337,[5.3729234]
4EUI_A_1,4.515768,[5.37322]
4EVG_A_1,4.5119367,[5.3726907]
4GRP_A_1,9.620899,[5.372469]
4GRO_A_1,9.6022625,[5.372697]
5BSC_A_1,5.9637203,[5.373015]
4GRN_A_1,9.586063,[5.372774]
4PKZ_A_1,6.5245824,[5.3735747]
1P1G_A_1,6.083787,[5.37158]
1CGQ_A_1,6.0845213,[5.3719115]
4ETG_A_1,4.5232444,[5.3722377]
5UMJ_A_1,5.9905663,[5.3733416]
4GUM_A_1,9.271447,[5.3743095]
5HVV_A_1,6.1202126,[5.3717637]
1EC7_A_1,0.8067103,[5.3658576]
7MW8_A_1,1.4837738,[5.3666205]
2GSN_A_1,1.4035463,[5.366763]
3TTK_A_1,3.7555966,[5.368144]
1JCZ_A_1,7.9103475,[5.369203]
1IGS_A_1,0.97787833,[5.3706393]
2C3Z_A_1,1.4601043,[5.3688097]
2JCP_A_1,1.9719155,[5.3705115]
1ZAH_A_1,6.2908287,[5.3676558]
1EWD_A_1,1.7127783,[5.3681655]
7VDC_A_1,1.9764367,[5.369325]
3B8D_A_1,1.9766715,[5.367899]
3DFN_A_1,1.6705943,[5.3679776]
1EWE_A_1,1.772555,[5.3683424]
3DFQ_A_1,1.656086,[5.3679094]
1EX5_A_1,1.6778593,[5.36895]
6V20_A_1,1.596777,[5.366334]
1DFC_A_1,8.622007,[5.3660426]
1HZT_A_1,1.4627645,[5.372404]
1R67_A_1,0.8965407,[5.3723326]
9ATC_A_1,3.5541508,[5.3692083]
1EZZ_A_1,3.137598,[5.3693438]
4E2F_A_1,3.1298444,[5.3697205]
6KJ7_A_1,2.2688503,[5.370481]
6KJ9_A_1,3.8077164,[5.3700404]
3MPU_A_1,1.9015372,[5.369166]
4O2C_A_1,0.9742814,[5.3696103]
6MKX_A_1,7.276151,[5.369612]
1BHS_A_1,2.6216023,[5.369824]
1J4G_A_1,1.7469233,[5.370512]
2JDL_A_1,1.6553825,[5.37013]
1GIS_A_1,2.8123782,[5.370555]
1LGU_A_1,0.9920542,[5.371324]
3GG3_A_1,0.99753517,[5.3756237]
2NLA_A_1,1.7252463,[5.372368]
3D7V_A_1,1.843105,[5.3735375]
1DBR_A_1,2.8879344,[5.3703923]
1MEO_A_1,3.9069433,[5.369797]
2ZCO_A_1,1.7866936,[5.3703837]
1GGG_A_1,4.797852,[5.3702216]
2K28_A_1,3.9373488,[5.378416]
3I8Z_A_1,4.890867,[5.37982]
1MH9_A_1,1.6494062,[5.372307]
5MTM_A_1,3.6475391,[5.374863]
1BHH_B_1,2.7902555,[5.3738165]
7K4P_A_1,0.5611265,[5.368144]
7K4R_A_1,0.71650213,[5.368509]
3EH0_A_1,7.841847,[5.3661213]
5MMC_A_1,1.52013,[5.376483]
4F8Q_A_1,4.851348,[5.3688426]
4F80_A_1,4.847898,[5.367822]
4F8T_A_1,4.878983,[5.368783]
5C0N_A_1,1.6190147,[5.3741293]
5D8J_A_1,3.5424304,[5.374336]
5LDI_A_1,2.7785244,[5.3732944]
1GUB_A_1,3.5270658,[5.3673573]
1PYT_B_1,2.313784,[5.3680634]
1ARL_A_1,2.4975874,[5.3682294]
1APN_A_1,3.1862698,[5.3696775]
4EMU_A_1,1.109176,[5.3730025]
4YRU_A_1,2.2097974,[5.3727813]
4OV2_A_1,2.1818953,[5.3723183]
3GAQ_A_1,1.5112852,[5.3713756]
1UB6_B_1,2.5842013,[5.3694844]
3JZN_A_1,4.85325,[5.3684545]
6U4Y_D_1,2.5748487,[5.3688316]
5WP3_A_1,2.1168928,[5.3684235]
2WB8_A_1,5.904187,[5.3685656]
3RFZ_A_1,3.340404,[5.3669868]
5MCA_A_1,2.1475282,[5.364663]
1BPM_A_1,3.6984146,[5.3637443]
3DAI_A_1,2.103679,[5.3745594]
1MUT_A_1,4.8592134,[5.3712997]
5ETC_A_1,2.8849216,[5.3701367]
1LEW_A_1,2.3632247,[5.3699045]
3TG1_A_1,2.3605707,[5.3698997]
2OZA_B_1,3.2364025,[5.3700123]
3P4K_A_1,2.1993515,[5.370044]
5ETI_A_1,2.857293,[5.370638]
2LGC_A_1,3.266961,[5.37015]
5ETF_A_1,2.7046683,[5.3671565]
2Y8O_A_1,2.5856524,[5.3700767]
4E5A_X_1,3.0664234,[5.3700304]
3PB4_X_1,2.8850913,[5.3684673]
2YQD_A_1,2.652431,[5.3755717]
3ZKW_A_1,2.7665586,[5.3689613]
5MBQ_A_1,3.4331381,[5.369107]
5LWH_A_1,3.4894726,[5.369049]
5LWQ_A_1,3.3055692,[5.3695917]
5MBU_A_1,4.6308584,[5.36927]
5MBT_A_1,2.7943995,[5.369114]
1BT7_A_1,2.1323793,[5.3699474]
1NS3_A_1,1.1480058,[5.3711452]
1A1Q_A_1,5.59811,[5.354742]
1M73_E_1,4.182932,[5.3684125]
1SW4_A_1,1.9920267,[5.3686576]
3O5G_A_1,2.3644464,[5.3709197]
3O5E_A_1,2.398979,[5.371999]
3O5D_A_1,2.3949394,[5.368379]
4R0X_A_1,1.8876444,[5.3684745]
5NJX_A_1,2.5207002,[5.3653774]
1KT0_A_1,1.1637374,[5.365214]
1X2J_A_1,0.90444297,[5.367039]
2DYH_A_1,0.93186164,[5.3673697]
7ECA_A_1,0.9034823,[5.367542]
1H09_A_1,0.7472232,[5.3681874]
1Z5R_A_1,2.0322163,[5.367937]
6G4T_A_1,1.9857554,[5.3691726]
4IGM_A_1,0.49550894,[5.3686976]
4OFC_A_1,0.3404297,[5.3685136]
4IGN_A_1,0.93501514,[5.3683534]
6SW3_A_1,1.219129,[5.3752155]
1AG1_O_1,4.9550505,[5.370338]
5I3F_A_1,4.9449315,[5.370322]
1TPE_A_1,4.966621,[5.370496]
5I3J_A_1,5.7079325,[5.3704557]
2J24_A_1,4.9165883,[5.369646]
5I3G_A_1,5.6713977,[5.3701196]
1OGC_A_1,8.08274,[5.3733287]
5IIG_A_1,1.1876028,[5.371298]
3G3Q_A_1,1.1359476,[5.3715944]
1RAV_A_1,2.7685177,[5.373965]
1NQN_A_1,2.7034013,[5.3746085]
1L7L_A_1,1.6576676,[5.37015]
1XYA_A_1,1.0308547,[5.3685074]
1XYL_A_1,1.0561367,[5.368597]
1MUW_A_1,1.0273551,[5.3682723]
5OVA_A_1,1.1416782,[5.3751545]
5OVV_A_1,1.374,[5.3743973]
2BUT_B_1,0.79870033,[5.3707886]
1EO2_B_1,0.82797015,[5.3705564]
5K38_A_1,7.640528,[5.3721266]
2K3H_A_1,2.744947,[5.3737354]
4LT7_A_1,1.5733222,[5.3736553]
6PXN_A_1,2.003885,[5.3698335]
6PXP_A_1,1.7906784,[5.370164]
1CKI_A_1,7.627116,[5.369797]
4JJR_A_1,3.1430387,[5.370277]
3UYS_A_1,2.2823462,[5.3705707]
1GZK_A_1,3.3845644,[5.3693395]
1MRV_A_1,2.9713564,[5.3696895]
1GZN_A_1,3.0109854,[5.3695583]
3ESK_A_1,0.26709706,[5.370285]
2NC9_A_1,4.408893,[5.3670316]
1YPI_A_1,2.2458918,[5.3690577]
4MFI_A_1,1.8476236,[5.3670697]
3FGN_A_1,6.4726214,[5.368841]
2A24_A_1,8.418236,[5.37348]
7QH0_A_1,3.2210073,[5.3697243]
1F5Z_A_1,3.0668874,[5.3686104]
1AMP_A_1,2.286344,[5.3664007]
1RTQ_A_1,2.1734104,[5.366777]
3B35_A_1,2.2383897,[5.3659153]
2ANP_A_1,2.2851176,[5.366553]
3ID7_A_1,1.8447788,[5.365871]
3D7C_A_1,0.6235837,[5.374901]
2ZGL_A_1,2.0827208,[5.371092]
2ZGS_A_1,1.831284,[5.37139]
2ZGQ_A_1,1.8507,[5.372538]
2ZGK_A_1,2.1686895,[5.371464]
2ZGP_A_1,1.8970494,[5.371443]
2ZGU_A_1,2.6840923,[5.370978]
2ZGT_A_1,2.532748,[5.372304]
7MOB_A_1,1.5896645,[5.3694353]
1NK1_A_1,1.1118466,[5.3707175]
2QJ2_A_1,1.0301962,[5.37068]
4D3C_A_1,1.1726172,[5.3717246]
3NM8_A_1,0.7726247,[5.3686676]
3NQ5_A_1,0.70890564,[5.368826]
4J6V_A_1,0.8526218,[5.3694353]
4HD4_A_1,0.859787,[5.369261]
4J6U_A_1,0.9070286,[5.369368]
4J6T_A_1,0.7944467,[5.369341]
4HD7_A_1,0.75965035,[5.3691206]
2V2D_A_1,2.302613,[5.37029]
1OTX_A_1,3.863105,[5.367815]
3OPV_A_1,3.6156895,[5.368646]
1EF8_A_1,2.5022163,[5.370194]
2BIT_X_1,1.6940037,[5.3692465]
3QYU_A_1,2.986303,[5.3702664]
2EJX_A_1,0.9902471,[5.3731236]
3C5K_A_1,2.56491,[5.373289]
3GV4_A_1,2.56491,[5.374091]
1OAQ_H_1,3.8669093,[5.3731627]
7KK2_A_1,6.444664,[5.3696084]
3ZIN_A_1,6.69428,[5.3669486]
5HUW_C_1,6.656427,[5.3659124]
4BA3_A_1,6.7604527,[5.367008]
7JJM_B_1,6.588307,[5.367363]
4HTV_A_1,6.778882,[5.3667955]
6IW8_C_1,7.1423125,[5.36768]
1Q1S_C_1,6.686134,[5.366202]
3OQS_A_1,6.624693,[5.36642]
6IU7_A_1,6.7358932,[5.3668756]
4ZDU_A_1,6.30471,[5.3671174]
1EJL_I_1,6.726283,[5.3660784]
5K9S_A_1,6.830914,[5.3673058]
1Y2A_C_1,6.712616,[5.3666344]
3TPO_A_1,6.805602,[5.366983]
2C1M_A_1,6.8727283,[5.3666906]
5CTT_A_1,6.7733626,[5.366667]
2YNR_A_1,6.761501,[5.3669543]
3BTR_C_1,6.736458,[5.3670487]
1IAL_A_1,6.755458,[5.3664303]
6P6E_A_1,6.354808,[5.3666444]
3VE6_A_1,7.953774,[5.3667994]
3TPM_A_1,6.784327,[5.366854]
3LOI_A_1,0.49968353,[5.373277]
1W9P_A_1,3.6467438,[5.3665066]
2F7M_F_1,6.7361765,[5.3698435]
1C1M_A_1,9.013182,[5.368579]
1HAX_B_1,8.243958,[5.3678045]
1MMI_A_1,1.9857407,[5.36797]
4K74_A_1,1.8020368,[5.367306]
2XUR_A_1,1.9521203,[5.3683114]
1JQJ_A_1,2.8302524,[5.3673186]
2F7K_A_1,1.8152912,[5.3691444]
1NSK_L_1,1.1680955,[5.371408]
3BBC_A_1,1.7006047,[5.3727684]
5EJF_A_1,2.5517876,[5.37028]
5EJG_A_1,1.5822984,[5.370178]
5CSF_A_1,4.293673,[5.376238]
1MQ1_A_1,3.4581828,[5.3757396]
1BQ2_A_1,3.3440845,[5.3705153]
5BUT_A_1,3.0820584,[5.3667293]
4X8M_A_1,6.623443,[5.3709307]
6S36_A_1,6.6606436,[5.3713493]
4X8H_A_1,6.82807,[5.3712006]
6RZE_A_1,6.739829,[5.3711953]
1KV6_A_1,4.223601,[5.3715057]
1TFC_A_1,2.5238616,[5.371575]
2QJS_A_1,9.140608,[5.367947]
2QIN_A_1,9.09372,[5.369102]
3LVZ_A_1,1.8699771,[5.3689656]
2GMN_A_1,1.8686175,[5.368814]
1B6C_B_1,1.797755,[5.368584]
1H4F_A_1,0.69691026,[5.363139]
1DD8_A_1,0.7446425,[5.364891]
2BYY_A_1,0.72573996,[5.3640723]
2BYW_A_1,0.70166,[5.3627095]
1AF2_A_1,7.779771,[5.3674283]
4RWX_A_1,8.562189,[5.37667]
4FNA_A_1,4.6223397,[5.3683662]
1A3H_A_1,1.80134,[5.367821]
