apo_name,true_label,predicted_label
2B29_A_1,2.6127105,[3.947192]
5N8A_A_1,2.4044986,[3.321099]
1PBH_A_1,2.7437153,[3.1633966]
3K9M_A_1,3.4984717,[3.4558704]
5H0Z_A_1,4.1863804,[4.1751337]
5H0Y_A_1,4.2117653,[4.296643]
1IJN_A_1,4.6367564,[4.238483]
5H0X_A_1,4.1854677,[3.9031496]
5H0W_A_1,3.9360166,[3.7452729]
2J1X_A_1,2.9709594,[3.1268828]
1UOL_A_1,2.9681456,[3.0743768]
5OAN_A_1,2.3735325,[3.1267052]
3DG9_A_1,2.2033672,[3.4154515]
2VLB_A_1,3.7133093,[3.9431832]
3IXM_A_1,3.557745,[3.7401054]
5LYO_A_1,4.3773484,[4.1467533]
2ZLB_A_1,3.6791005,[3.9009337]
2KBW_A_1,2.8657444,[2.746287]
5JSB_A_1,2.8931844,[2.6313255]
2PQK_A_1,2.920871,[2.9890475]
5C6H_A_1,2.9223754,[3.1504924]
4HW4_A_1,2.8370047,[2.5704727]
6QFI_A_1,2.9150598,[3.283055]
5UUM_A_1,2.9502735,[3.20035]
6MBD_A_1,2.8652444,[2.9168665]
2MHS_A_1,2.6338725,[3.3012877]
6MBE_A_1,2.8596935,[2.7720103]
7XGE_B_1,2.825897,[2.8170466]
6XR6_A_1,4.0050483,[3.776758]
1SCI_A_1,0.9243246,[2.3627594]
2IW2_A_1,4.612477,[4.249544]
3PH5_A_1,3.2864404,[2.926625]
6NKQ_A_1,2.3273635,[2.712839]
1BEB_A_1,2.2801192,[3.1338756]
6AA3_A_1,2.2376938,[3.02658]
1IRY_A_1,2.6268198,[2.874705]
6GLO_A_1,2.1069238,[2.5731945]
3OCY_A_1,0.858833,[2.3134663]
3MHE_A_1,1.6036562,[2.737231]
3G18_A_1,2.1227336,[2.8554585]
1DV7_A_1,2.1867983,[2.7328687]
3G1Y_A_1,2.202973,[2.916348]
3BOK_A_1,2.647439,[2.9131148]
3DDA_A_1,2.6283937,[2.999747]
7LZP_A_1,3.0295975,[3.3545759]
7KY2_A_1,3.3791885,[3.2281673]
1XTG_A_1,3.6078973,[3.271696]
1XTF_A_1,3.9965436,[3.4273238]
5MK6_A_1,2.2240891,[2.3996975]
4JRA_A_1,2.3998442,[2.68514]
3HME_A_1,2.1516457,[3.0627012]
3MX8_A_1,2.8373258,[3.0005538]
1C0B_A_1,2.9055898,[2.9967797]
1A2W_A_1,3.345734,[2.735678]
4WYN_A_1,2.5980446,[2.9050913]
1EIE_A_1,2.7185457,[2.5442274]
1IZP_A_1,2.7201042,[2.7350733]
3DIC_A_1,2.669487,[2.769768]
3DI7_A_1,2.7702234,[2.7486033]
3DH6_A_1,2.6901996,[2.7054412]
3DI8_A_1,2.7210395,[2.9655404]
3RSD_A_1,2.692313,[2.7228081]
1YMN_A_1,2.6401656,[2.6138518]
3DI9_A_1,2.6831286,[2.7495577]
3DIB_A_1,2.8962553,[2.8038313]
1IZQ_A_1,2.7436974,[3.0882506]
3RH1_A_1,2.7168002,[2.8093913]
1KH8_A_1,2.6882763,[2.7606065]
1YMR_A_1,2.6053302,[2.6714723]
3RSP_A_1,2.7239056,[2.6357038]
1EIC_A_1,2.7240143,[2.7217438]
1IZR_A_1,2.7353566,[2.7800534]
1C9X_A_1,2.6776114,[2.5793521]
1C9V_A_1,2.749704,[2.6514304]
1YMW_A_1,2.6478262,[2.5408404]
1EID_A_1,2.7720053,[2.569588]
1SRN_A_1,2.7695582,[3.1619682]
3SRN_A_1,3.3612409,[3.1141188]
1J7Z_B_1,1.1530449,[2.0884197]
4K7M_A_1,1.1631123,[2.3750308]
1HAN_A_1,0.8957127,[1.5451986]
3R1G_B_1,4.553274,[3.6500707]
1SGZ_A_1,3.205122,[3.1153853]
3TPJ_A_1,3.208053,[3.1456196]
2E3M_A_1,1.7153224,[2.82406]
6OP6_A_1,4.301645,[4.042559]
1GIF_A_1,4.340747,[3.7869174]
1MIF_A_1,4.0197372,[3.7171414]
4EUI_A_1,3.415222,[3.2917156]
4EVG_A_1,3.4138322,[3.4385633]
4GRP_A_1,4.7256474,[4.0327945]
4GRO_A_1,4.722135,[3.9020247]
4PKZ_A_1,4.0363507,[3.7498024]
1P1G_A_1,3.9156172,[3.7176266]
4GUM_A_1,4.6587358,[4.0633616]
1JCZ_A_1,4.3744264,[4.364942]
2JCP_A_1,2.1784134,[3.5236185]
1ZAH_A_1,3.9732344,[3.8098662]
7VDC_A_1,2.1814537,[3.6407955]
3B8D_A_1,2.1816115,[3.7408428]
9ATC_A_1,3.0320783,[3.4394174]
1EZZ_A_1,2.840231,[3.447103]
4E2F_A_1,2.8364794,[3.4571056]
6KJ7_A_1,2.3688767,[3.3016284]
6KJ9_A_1,3.1404445,[3.5608857]
3MPU_A_1,2.1304812,[3.4226978]
6MKX_A_1,4.226756,[4.1793046]
1BHS_A_1,2.573833,[3.5251982]
1GIS_A_1,2.6765063,[3.2436736]
3D7V_A_1,2.0897934,[2.854906]
1DBR_A_1,2.715756,[3.824865]
1MEO_A_1,3.1813023,[3.327141]
1GGG_A_1,3.514975,[3.9519486]
2K28_A_1,3.193657,[3.6098497]
3I8Z_A_1,3.5468063,[3.8925207]
5MTM_A_1,3.0726757,[3.4784195]
1BHH_B_1,2.664867,[3.4659877]
7K4P_A_1,0.8908153,[1.9763016]
7K4R_A_1,1.0805771,[2.0688226]
3EH0_A_1,4.3589916,[4.015972]
4F8Q_A_1,3.533344,[2.943314]
4F80_A_1,3.5321646,[3.6395197]
5D8J_A_1,3.0269244,[3.4338257]
2X0G_A_1,2.7406065,[3.295943]
6FHA_A_1,2.7010217,[3.3248374]
2XZS_A_1,2.7518802,[3.4602733]
1WVW_A_1,2.681006,[3.6206288]
1GUB_A_1,3.020148,[2.7688825]
1PYT_B_1,2.3961813,[2.6967866]
1APN_A_1,2.86362,[2.7479484]
4YRU_A_1,2.3324156,[2.8689213]
4OV2_A_1,2.314954,[2.9550455]
1FHS_A_1,3.6483483,[3.8540258]
6VK2_A_1,3.6001258,[3.5545857]
1GHU_A_1,2.3121712,[3.5419567]
1PRG_A_1,3.8952227,[3.9070451]
3PRG_A_1,3.8978605,[3.8237493]
6KTM_A_1,3.661005,[3.79263]
7E2O_A_1,3.6757007,[3.9236739]
7CXE_A_1,3.87891,[3.8647592]
7CXJ_A_1,3.666411,[3.8906767]
3JZN_A_1,3.5339942,[3.781468]
5WP3_A_1,2.2736733,[3.2935097]
2WB8_A_1,3.8642561,[4.169965]
3RFZ_A_1,2.9359348,[3.1553085]
5MCA_A_1,2.2932348,[2.9192786]
1BPM_A_1,3.0944502,[3.3740766]
3DAI_A_1,2.2651763,[3.191621]
1MUT_A_1,3.5360308,[3.534981]
1LEW_A_1,2.4258006,[3.3973415]
3TG1_A_1,2.4242215,[3.2453039]
3P4K_A_1,2.3258963,[3.5996068]
5ETI_A_1,2.6999311,[3.4212866]
5ETF_A_1,2.6191874,[2.9522197]
4E5A_X_1,2.8055277,[3.5118632]
3PB4_X_1,2.714293,[3.7059557]
2OS5_A_1,1.0967147,[2.6943343]
2YQD_A_1,2.590786,[3.6472318]
3ZKW_A_1,2.6523235,[3.704395]
5LWH_A_1,3.0034704,[3.635893]
5MBU_A_1,3.456524,[3.9109824]
5MBT_A_1,2.6670523,[3.715235]
1A1Q_A_1,3.7735665,[3.7423303]
1M73_E_1,3.2907417,[3.4850414]
1SW4_A_1,2.191902,[3.7302907]
3O5G_A_1,2.4265268,[3.6117704]
3O5E_A_1,2.4469502,[3.6204917]
3O5D_A_1,2.4445717,[3.9302807]
4R0X_A_1,2.1208823,[3.7773225]
1H09_A_1,1.1160556,[1.6724542]
1Z5R_A_1,2.2185876,[2.744167]
6G4T_A_1,2.1877055,[3.419505]
4IGM_A_1,0.80493313,[1.2270147]
4OFC_A_1,0.5859805,[1.8541939]
6SW3_A_1,1.5942296,[3.2028782]
5I3F_A_1,3.565078,[3.790329]
1TPE_A_1,3.5723615,[3.8681693]
2J24_A_1,3.55552,[3.8942595]
5I3G_A_1,3.7956588,[3.8748314]
1OGC_A_1,4.4127517,[3.9506772]
1RAV_A_1,2.6533635,[3.1670244]
1NQN_A_1,2.6185033,[3.1365616]
5OVV_A_1,1.7291526,[2.332376]
3TD3_A_1,0.7250631,[1.8188794]
2BUT_B_1,1.1741288,[2.074897]
5K38_A_1,4.3129272,[4.2051444]
6PXN_A_1,2.199813,[2.786543]
4JJR_A_1,2.842859,[3.472923]
3UYS_A_1,2.377117,[3.6042416]
2I8N_A_1,3.2491705,[4.2918353]
1GZK_A_1,2.9561806,[3.672652]
1MRV_A_1,2.7582154,[3.925238]
3ESK_A_1,0.473457,[2.6297495]
2NC9_A_1,3.3760889,[4.2211947]
1YPI_A_1,2.3547802,[3.13218]
4MFI_A_1,2.0929697,[3.2048323]
2A24_A_1,4.485296,[3.5602934]
7QH0_A_1,2.8801477,[3.2739854]
1F5Z_A_1,2.8057559,[3.4410632]
1AMP_A_1,2.3795514,[3.264654]
1RTQ_A_1,2.3096137,[3.3120606]
2ANP_A_1,2.378805,[3.275637]
3ID7_A_1,2.0909705,[2.954129]
7KJB_A_1,2.3607867,[3.0575497]
5EK7_A_1,2.2291977,[3.260039]
2ZGL_A_1,2.251625,[2.9941704]
2ZGS_A_1,2.0814607,[2.721255]
2ZGQ_A_1,2.0951293,[3.1079967]
2ZGK_A_1,2.306636,[2.9602485]
2ZGP_A_1,2.1273856,[2.7545173]
2ZGU_A_1,2.6080484,[2.9594915]
1WM9_A_1,0.50909925,[2.5205588]
3NM8_A_1,1.1449226,[2.1434846]
4J6T_A_1,1.1693934,[2.1926212]
4HD7_A_1,1.1302303,[2.1006467]
1OTX_A_1,3.1633542,[3.5382288]
1EF8_A_1,2.506792,[3.3797224]
3QYU_A_1,2.7657285,[3.1648595]
3C5K_A_1,2.5422776,[2.875191]
3GV4_A_1,2.5422776,[2.2978127]
1OAQ_H_1,3.1649182,[2.947509]
3ZIN_A_1,4.0809546,[3.7477314]
5HUW_C_1,4.0710907,[3.857945]
4BA3_A_1,4.0980816,[3.7503135]
7JJM_B_1,4.053217,[3.7041295]
4HTV_A_1,4.102825,[3.8419497]
6IW8_C_1,4.1941485,[3.8085506]
3OQS_A_1,4.062784,[3.7903025]
4ZDU_A_1,3.9770386,[3.7644732]
5K9S_A_1,4.1161585,[3.7797716]
1Y2A_C_1,4.085715,[3.8842638]
3TPO_A_1,4.1096835,[3.6737483]
2C1M_A_1,4.1268096,[3.7003691]
5CTT_A_1,4.1014056,[3.783224]
3BTR_C_1,4.091888,[3.690152]
6P6E_A_1,3.9907084,[3.7911208]
3VE6_A_1,4.38415,[3.8032653]
3TPM_A_1,4.1042247,[3.7169907]
1C1M_A_1,4.607805,[4.1667714]
1HAX_B_1,4.4479403,[3.6196787]
4GUL_A_1,1.7263023,[3.0298038]
4K74_A_1,2.060693,[3.5009484]
1JQJ_A_1,2.6858613,[3.3333578]
2F7K_A_1,2.0701313,[3.2095492]
5EJF_A_1,2.534902,[3.1716142]
5CSF_A_1,3.3330247,[3.8527567]
1BQ2_A_1,2.9376302,[3.953702]
6S36_A_1,4.072192,[3.3699708]
4X8H_A_1,4.1154323,[3.2864637]
6RZE_A_1,4.092759,[3.3484917]
1TFC_A_1,2.519115,[3.359959]
2QJS_A_1,4.6330957,[4.3429146]
2QIN_A_1,4.623827,[4.186759]
3LVZ_A_1,2.108608,[2.5955713]
2GMN_A_1,2.1076605,[2.2658584]
1H4F_A_1,1.0576183,[1.8733457]
1DD8_A_1,1.1130993,[1.647426]
2BYY_A_1,1.0913118,[1.5996096]
2BYW_A_1,1.0632085,[0.9713303]
6DYM_A_1,1.1192678,[2.772967]
4RWX_A_1,4.5156336,[3.42724]
4FNA_A_1,3.4534957,[3.9006314]
1GOW_A_1,1.800928,[2.354897]
1A3H_A_1,2.0601957,[2.8871858]
6AOW_A_1,0.9127739,[1.7642348]
3U6V_A_1,3.9995563,[3.6777775]
3ZFB_A_1,4.002338,[3.8589947]
3Q74_A_1,4.0014644,[3.7374415]
1XWG_A_1,4.005864,[3.8492115]
5BQ1_A_1,0.79061544,[1.9677185]
1BNC_A_1,3.6769412,[3.6265786]
2GPS_A_1,3.9400382,[3.563062]
2GPW_A_1,3.9105797,[3.7577066]
2C1O_B_1,2.1548028,[3.5601072]
3H8A_A_1,2.7045221,[3.1257136]
1E9I_A_1,2.640451,[3.2234755]
1QWQ_A_1,2.8687384,[3.341163]
2C2L_A_1,2.074718,[2.6652982]
1S7Q_A_1,2.1613495,[2.830861]
3P4M_A_1,2.1613495,[2.803223]
1KJ3_H_1,2.1084204,[2.9749908]
2QRT_A_1,2.94512,[3.1345975]
1NAN_H_1,2.1229155,[2.783452]
5OQF_A_1,3.6470408,[3.2142122]
5OQI_A_1,3.565216,[3.125775]
1N59_A_1,2.1613495,[2.457587]
5OQG_A_1,3.6495178,[3.568749]
3RGV_C_1,2.2619343,[3.0727808]
2MHA_A_1,2.1613495,[2.9262168]
6IHR_A_1,1.6253661,[3.6066058]
6IHW_A_1,0.8909504,[2.919523]
6IHV_A_1,2.6616971,[3.0926359]
6IHU_A_1,2.5738013,[3.0697482]
5F1M_A_1,3.8855364,[3.914592]
2BZE_A_1,2.062466,[3.109465]
3ITM_A_1,3.4399045,[4.048599]
6HPG_A_1,3.6348548,[3.580508]
2ZWY_A_1,2.2463908,[2.219811]
3VVX_A_1,2.6381369,[2.7741039]
1Z1M_A_1,3.6455266,[3.8180118]
3G03_A_1,3.2656693,[3.7303245]
1YCR_A_1,3.2435286,[3.3791735]
1T4F_M_1,3.2616808,[3.4318085]
7AYE_A_1,3.7353456,[3.6094284]
2M86_B_1,3.904892,[3.6209815]
2MPS_A_1,4.3296967,[4.0936866]
3KXX_A_1,3.2700856,[3.4733775]
3T6N_A_1,3.1137903,[3.26179]
1SLM_A_1,3.1778035,[3.6557212]
1QIC_A_1,3.0263436,[3.1880875]
1QIA_A_1,3.0412633,[3.461078]
4AC6_A_1,1.8338996,[2.527577]
5GLH_A_1,4.271361,[3.5622232]
1L94_A_1,2.4963696,[2.580271]
1L93_A_1,2.500008,[2.6184576]
1C6P_A_1,2.504146,[2.288531]
1L91_A_1,2.4944355,[2.8205965]
1JTM_A_1,2.4989815,[3.6206076]
4YXC_A_1,3.3588343,[3.0899303]
5VBA_A_1,4.659119,[4.0030103]
7XB5_A_1,2.5522025,[2.5956383]
6LRY_A_1,4.690538,[3.9607236]
1L54_A_1,2.592921,[2.432285]
1L77_A_1,2.4953651,[2.3369973]
2L78_A_1,2.5016284,[2.336816]
1P36_A_1,2.540369,[2.4106016]
118L_A_1,2.4987113,[2.2387748]
120L_A_1,2.499193,[2.5628066]
122L_A_1,2.4953094,[2.3162715]
224L_A_1,2.4956002,[2.611104]
119L_A_1,2.4969888,[2.2915332]
125L_A_1,2.4954255,[2.6909916]
221L_A_1,2.4973624,[2.3917944]
130L_A_1,2.4928875,[2.2455654]
131L_A_1,2.4985418,[2.3879142]
114L_A_1,2.5016813,[2.295338]
1L68_A_1,2.494562,[2.4266827]
234L_A_1,2.4971762,[2.4568737]
230L_A_1,2.597438,[2.5960248]
233L_A_1,2.4950948,[2.6418967]
1L61_A_1,2.4943187,[2.4501746]
111L_A_1,2.4997284,[2.1789713]
129L_A_1,2.503185,[2.5153382]
128L_A_1,2.500276,[2.4328284]
126L_A_1,2.500616,[2.4050748]
1L55_A_1,2.4807622,[2.4513624]
217L_A_1,2.4934335,[2.4050298]
1QTH_A_1,2.6546836,[2.2701948]
196L_A_1,2.4878633,[2.2840695]
1G1V_A_1,2.4919138,[2.266066]
1LYE_A_1,2.4988225,[2.4707448]
1L87_A_1,2.4940262,[2.476515]
1L66_A_1,2.4895008,[2.3771336]
1L59_A_1,2.48992,[2.493561]
109L_A_1,2.5055733,[2.4561791]
166L_A_1,2.4950051,[2.5809507]
1LYJ_A_1,2.499099,[2.4976108]
239L_A_1,2.492394,[2.2881932]
1QT4_A_1,2.5162141,[2.3873575]
1L88_A_1,2.486443,[2.3350735]
1C63_A_1,2.4983525,[2.378744]
1L67_A_1,2.4937024,[2.0270364]
112L_A_1,2.4969306,[2.4751961]
1G1W_A_1,2.508096,[2.3449242]
195L_A_1,2.489775,[2.517277]
107L_A_1,2.4978633,[2.2350323]
1LLH_A_1,2.4913547,[2.3005302]
113L_A_1,2.5053353,[2.2932303]
1L86_A_1,2.481088,[2.3708284]
164L_A_1,2.5022492,[2.4638317]
171L_A_1,2.538527,[2.3595076]
229L_A_1,2.5030649,[2.3949783]
1L39_A_1,2.5972323,[2.6986606]
115L_A_1,2.4754093,[2.3320649]
1LYI_A_1,2.4937558,[2.4196658]
1L95_A_1,2.4805562,[2.333924]
1L76_A_1,2.499849,[2.3200707]
137L_A_1,2.6482747,[2.2434888]
162L_A_1,2.5031922,[2.1542282]
161L_A_1,2.4959185,[2.3678012]
1QTZ_A_1,0.6843289,[1.831211]
1LYH_A_1,2.4972558,[2.5594997]
110L_A_1,2.4964976,[2.6038105]
108L_A_1,2.4973104,[2.2440016]
232L_A_1,2.5002246,[2.512797]
231L_A_1,2.5051534,[2.413359]
1L65_A_1,2.5002272,[2.2959383]
253L_A_1,0.41514835,[1.9548975]
1C60_A_1,2.4993842,[2.4673717]
1JQU_A_1,2.8438988,[2.5552971]
216L_A_1,2.631447,[2.2007463]
213L_A_1,2.5906332,[2.3610535]
4ARJ_A_1,4.6657066,[3.7300513]
6KVX_A_1,2.702518,[2.694099]
4XSJ_A_1,2.6016974,[2.419657]
5BZ6_A_1,2.705352,[2.613108]
6JG0_A_1,2.7220223,[2.461289]
1W0N_A_1,3.0364666,[3.1783469]
3UQ3_A_1,2.3129442,[3.2588725]
1E0W_A_1,2.0064871,[2.003179]
1BD3_A_1,4.6199417,[4.388623]
2R57_A_1,2.0008497,[3.2194376]
2R73_A_1,1.0524101,[2.6555984]
2QRJ_A_1,1.84424,[3.1484852]
1NBF_A_1,2.9632492,[3.6856368]
5JTJ_A_1,2.9306033,[3.6590753]
1LSG_A_1,2.8458743,[2.5429375]
1IR9_A_1,1.7249339,[2.278191]
1IOT_A_1,1.6433214,[2.404183]
1KXW_A_1,1.6012161,[2.3621416]
1LZD_A_1,1.6191989,[2.2186868]
6F1L_A_1,1.7560698,[2.6278865]
1FLW_A_1,1.6945546,[2.4396508]
3QY4_A_1,1.8310336,[2.450537]
1NBY_C_1,3.0172944,[2.4239013]
1NBZ_C_1,3.0321019,[2.6067727]
1NDG_C_1,3.010538,[2.3743172]
3WVX_A_1,1.6880548,[2.1665308]
1A2Y_C_1,2.4466224,[2.5603793]
1UIC_A_1,1.7163414,[2.293473]
1UIF_A_1,1.6377319,[2.250706]
1FDP_A_1,4.485736,[4.3423347]
1EOG_A_1,3.9365304,[4.0736446]
1EOH_A_1,3.409203,[4.0368657]
3B3L_A_1,2.6524818,[3.4347765]
1AH6_A_1,2.0582526,[2.7805693]
3C0E_A_1,2.0682335,[2.9451115]
6I5E_A_1,4.388129,[4.3381367]
4R5J_A_1,4.261899,[3.5239456]
1DKY_A_1,4.365953,[3.9333246]
4F01_A_1,4.23947,[4.029916]
1DKX_A_1,4.3468313,[4.0615296]
1BPR_A_1,2.891152,[3.1867998]
5ZA4_A_1,3.0310204,[3.4159162]
