apo_name,true_label,predicted_label
1EYM_A_1,2.600794,[1.3777937]
3O71_A_1,6.024683,[1.2253044]
7E73_A_1,3.744397,[1.222494]
3ZU7_A_1,5.9916024,[1.2219577]
6OT6_A_1,6.004528,[1.224431]
6OTS_A_1,5.7045937,[1.2373638]
3R63_A_1,6.032362,[1.2304393]
2FYS_A_1,5.992795,[1.2259084]
4S2Z_A_1,6.0364895,[1.2305739]
4S30_A_1,6.021448,[1.2159729]
6D5Y_A_1,3.6304314,[1.2149355]
7E75_A_1,3.5722876,[1.215747]
2GPH_A_1,6.010352,[1.226048]
6RFP_A_1,1.8824314,[1.2385474]
4IZ7_A_1,4.082472,[1.2164915]
2E7O_A_1,4.0966973,[1.3322725]
1OS2_A_1,2.9718325,[1.3303723]
3BA0_A_1,2.9894872,[1.1468831]
2K9C_A_1,3.650009,[1.0724535]
1AWQ_A_1,8.062663,[1.3655279]
3K0O_A_1,2.8578627,[1.3436527]
3K0R_A_1,2.4175236,[1.3539429]
7TA8_A_1,2.5576031,[1.3439846]
1OD0_A_1,1.9650774,[1.2369547]
6R6H_V_1,3.0244708,[1.2919165]
4WQO_A_1,1.5751792,[1.3045826]
4JX3_A_1,2.3973048,[1.257913]
1XQZ_A_1,2.4238684,[1.2539258]
3L1A_A_1,3.7215176,[1.298241]
2CGH_A_1,1.8016777,[1.3163682]
1CRM_A_1,4.199846,[1.3335149]
3SK1_A_1,0.7561243,[1.2884642]
7YER_B_1,6.1200795,[1.1591346]
3FKE_A_1,5.9699826,[1.025798]
5BPV_A_1,5.826239,[1.3405018]
5MXE_A_1,0.38467512,[1.2591981]
5UFB_A_1,0.73207724,[1.2967485]
5J80_A_1,3.3503292,[1.3340003]
8B7I_A_1,2.7649524,[1.3278555]
6GP4_A_1,2.7264779,[1.0509772]
2K5B_A_1,2.981444,[1.326811]
3FJU_A_1,0.40763164,[1.2834013]
7CML_A_1,3.0172095,[1.2060671]
5UQ1_A_1,5.645637,[1.2306211]
2NWN_A_1,9.601694,[1.3002007]
4ZKS_U_1,4.4886456,[1.3041911]
2WUD_A_1,1.7066374,[1.3167361]
1ZJD_A_1,3.9131076,[1.3065783]
1XXD_A_1,3.0630946,[1.3135628]
1IDP_A_1,2.0050285,[1.3346568]
1GYJ_A_1,9.84299,[1.3790686]
1BTP_A_1,9.373781,[1.2982008]
1EZX_C_1,9.242449,[1.3619837]
6MRQ_A_1,3.8379123,[1.2956194]
1OPH_B_1,8.355222,[1.3463995]
3VEQ_B_1,8.874638,[1.3451915]
1TAW_A_1,3.8087063,[1.3033309]
1YH3_A_1,1.0595568,[1.2895856]
1ZVM_A_1,0.9674741,[1.2953057]
7DHA_A_1,3.4679642,[1.29525]
5F1K_A_1,0.9337765,[1.3029228]
3F6Y_A_1,2.4181974,[1.3109149]
5F1O_A_1,1.0514232,[1.3047805]
3RAJ_A_1,2.4186282,[1.3175111]
2DP3_A_1,1.8111482,[1.3050691]
4BI5_A_1,2.839576,[1.3458881]
1UZ6_E_1,2.4648304,[1.2054719]
1BBS_A_1,8.978439,[1.2550642]
2X0B_A_1,6.882694,[1.2551492]
1L0E_A_1,3.5957358,[1.2760358]
3IWQ_A_1,3.6474621,[1.2747879]
1L0F_A_1,3.6568022,[1.2760074]
1L0D_A_1,3.6541648,[1.2770565]
3IXD_A_1,2.2217178,[1.2791522]
3IWI_A_1,9.614262,[1.2779669]
1OBP_A_1,2.2675579,[1.308286]
6C4S_A_1,1.8635042,[1.3684841]
5IPB_A_1,5.7151756,[1.368836]
5EMT_A_1,5.735841,[1.3696504]
1KPB_A_1,5.765163,[1.368264]
5WAA_A_1,5.315064,[1.3776411]
1G5W_A_1,2.7254083,[1.3611677]
3RSW_A_1,4.3854756,[1.3723501]
5C74_A_1,4.534213,[1.3056808]
8ALY_A_1,2.9403908,[1.2332796]
4KDI_A_1,2.1216106,[1.3635919]
5B6C_A_1,2.1046398,[1.348971]
5EPP_A_1,0.97838026,[1.3591678]
3QC8_A_1,2.151034,[1.3610969]
2PJH_B_1,2.659788,[1.3424895]
3TIW_A_1,2.0920758,[1.3639268]
5QUN_A_1,0.9457897,[1.2840325]
2GNQ_A_1,8.544479,[1.3014436]
3PSL_A_1,8.508774,[1.3072569]
5SXM_A_1,8.456059,[1.312712]
7DNO_A_1,8.568666,[1.3171216]
2H68_A_1,8.597387,[1.3121585]
2H9L_A_1,8.549629,[1.29195]
2H9M_A_1,8.537142,[1.3006353]
4CY2_A_1,8.566297,[1.311148]
6BYN_W_1,8.551948,[1.3149105]
7BCY_A_1,8.724974,[1.3190044]
3EMH_A_1,8.475697,[1.3148373]
3MXX_A_1,8.564393,[1.3091758]
3N0E_A_1,8.552443,[1.3092281]
3N0D_A_1,8.564842,[1.3069092]
4OYJ_A_1,1.4550521,[1.3556436]
4JUY_A_1,1.8029402,[1.2724513]
4P09_A_1,1.1163989,[1.3702468]
4OYK_A_1,1.0188869,[1.3728421]
3FXY_A_1,1.4100358,[1.2519246]
1F7Z_A_1,4.1774435,[1.3070737]
1FY8_E_1,4.142087,[1.3502194]
1AMH_A_1,4.615971,[1.3274012]
5TXS_A_1,1.3799814,[1.2155111]
1SWF_A_1,7.0715747,[1.3189627]
5N7X_A_1,6.745679,[1.3298407]
1HQQ_A_1,7.0768247,[1.3149793]
1RST_B_1,6.9334946,[1.3144083]
1STR_B_1,6.9597287,[1.3116446]
7EK8_A_1,6.9949365,[1.3307097]
1SWH_A_1,7.060687,[1.3355523]
1SWL_A_1,6.941757,[1.3206232]
1SWO_A_1,3.5413716,[1.3245431]
1N7Y_A_1,7.0727143,[1.3242801]
1SWS_A_1,7.074774,[1.3234317]
1SWQ_A_1,2.091202,[1.3218834]
1PTS_A_1,6.9406834,[1.3366216]
1KFF_A_1,1.0293094,[1.3311855]
1KL4_A_1,2.5060523,[1.321306]
6MGX_A_1,2.8167248,[1.3120354]
3ZR9_A_1,1.6569349,[1.3073752]
6MH0_A_1,1.734254,[1.3232181]
5WIG_A_1,1.5031589,[1.3333547]
4RM5_A_1,2.1739104,[1.3355893]
3SPU_A_1,2.5512466,[1.3176298]
4TZB_A_1,1.515943,[1.3180006]
4TYF_A_1,1.3843422,[1.326339]
4TZ9_A_1,1.637144,[1.3271914]
4TZE_A_1,1.4225708,[1.3370792]
5ZGF_A_1,1.4156836,[1.331091]
5WIH_A_1,1.4399414,[1.3334651]
6CAC_A_1,6.3601375,[1.3016977]
4TZF_A_1,2.5281227,[1.3166414]
3S0Z_A_1,2.63278,[1.3411279]
3PG4_A_1,1.7269099,[1.322423]
3S4U_A_1,5.62617,[1.2349219]
7ZPV_A_1,5.958693,[1.2957435]
5KMT_A_1,5.9608183,[1.3062844]
1YLW_A_1,5.9664617,[1.3104868]
6D7I_A_1,5.926533,[1.3045027]
5TWD_A_1,5.8931446,[1.3052154]
8AF8_A_1,5.947621,[1.3139635]
6CYN_A_1,5.8560233,[1.319613]
4PMA_A_1,0.61854357,[1.3041142]
5D2O_A_1,1.2698923,[1.3450197]
5CZN_A_1,1.1927303,[1.3455029]
1I09_A_1,1.7920177,[1.2162673]
4IPG_A_1,2.4716,[1.3572423]
2B29_A_1,2.6926904,[1.3706985]
5N8A_A_1,2.327593,[1.3807874]
5EAY_A_1,2.4076066,[1.3875331]
1EWI_A_1,4.5817,[1.3512758]
1PBH_A_1,2.942668,[1.2723001]
3K9M_A_1,4.7502074,[1.3086174]
5H0Z_A_1,7.1107492,[1.3666136]
5H0Y_A_1,7.21435,[1.3685954]
1IJN_A_1,9.159184,[1.37099]
5H0X_A_1,7.107049,[1.368498]
5H0W_A_1,6.156409,[1.3740284]
2J1X_A_1,3.417084,[1.2440078]
1UOL_A_1,3.4108737,[1.2458998]
5ZZ3_A_1,1.0427115,[1.3168977]
1ZKJ_A_1,1.0449296,[1.2751479]
5OAN_A_1,2.2764688,[1.2291095]
3DG9_A_1,2.009228,[1.3437451]
2VLB_A_1,5.402283,[1.334835]
3IXM_A_1,4.923174,[1.3502207]
4AD1_A_1,3.8422449,[1.2625594]
1CD1_A_1,1.6869544,[1.2189732]
1EAW_A_1,1.6192541,[1.3032581]
5LYO_A_1,7.923375,[1.315337]
2ZLB_A_1,5.2937074,[1.3517327]
2KBW_A_1,3.1907187,[1.0508016]
5JSB_A_1,3.2486115,[1.0541227]
2PQK_A_1,3.3078353,[1.3622903]
5C6H_A_1,3.3110769,[1.3619778]
6ZIE_B_1,3.2324939,[1.3570267]
4HW4_A_1,3.1309292,[1.3651179]
6QFI_A_1,3.2953365,[1.3527966]
5UUM_A_1,3.3716335,[1.3583418]
6MBD_A_1,3.1896708,[1.3602729]
2MHS_A_1,2.73197,[1.3502157]
6MBE_A_1,3.178059,[1.1865034]
7XGE_B_1,3.1080499,[1.3604519]
3PK1_A_1,3.1344693,[1.3589689]
6XR6_A_1,6.407731,[1.2606236]
1SCI_A_1,0.5875029,[1.3155618]
2B3S_A_1,2.5211725,[1.3487403]
2IW2_A_1,9.036599,[1.1805447]
3Q6L_A_1,2.480859,[1.3601364]
1CL5_A_1,2.5796118,[1.3682839]
4I15_A_1,1.5307763,[1.2278525]
3PH5_A_1,4.171797,[1.3867809]
6NKQ_A_1,2.2016993,[1.3926406]
1BEB_A_1,2.1269546,[1.3926439]
6AA3_A_1,2.061322,[1.3714473]
1IRY_A_1,2.7188332,[1.2926332]
6GLF_A_1,1.6069309,[0.98607373]
6GLO_A_1,1.8675613,[1.376416]
6GLK_A_1,1.7680601,[1.3838311]
3MHE_A_1,1.2296132,[1.3654189]
3G18_A_1,1.8903188,[1.3260703]
1DV7_A_1,1.9844012,[1.3368694]
3G1Y_A_1,2.008635,[1.3448846]
1KM4_A_1,1.5293916,[1.3414642]
1KLZ_A_1,1.5260835,[1.335288]
3G1S_A_1,1.7958814,[1.346023]
3BOK_A_1,2.7573712,[1.2204258]
3DDA_A_1,2.7217605,[1.2215729]
7LZP_A_1,3.5485055,[1.2327813]
7KY2_A_1,4.417282,[1.2390245]
2ISE_A_1,6.314662,[1.2175341]
1XTG_A_1,5.0735826,[1.2253841]
1XTF_A_1,6.376298,[1.218449]
5MK6_A_1,2.0405688,[1.2042217]
4JRA_A_1,2.3198583,[1.1950506]
3FUO_A_1,2.445227,[1.2006636]
5JMC_A_1,1.7190726,[1.1876231]
1YGW_A_1,2.017541,[1.3639898]
4BIR_A_1,1.1925049,[1.368909]
1RN4_A_1,1.5901904,[1.374952]
3HME_A_1,1.9324046,[1.3065892]
3MX8_A_1,3.1315923,[1.1944607]
1C0B_A_1,3.275046,[1.2455466]
1A2W_A_1,4.3274193,[1.3019303]
4WYN_A_1,2.665711,[1.3575007]
1EIE_A_1,2.893361,[1.3641694]
1IZP_A_1,2.8963962,[1.3540238]
3DIC_A_1,2.7990212,[1.3615762]
3DI7_A_1,2.995272,[1.3602324]
3DH6_A_1,2.8385696,[1.3598775]
3DI8_A_1,2.8982189,[1.3613629]
3RSD_A_1,2.8426278,[1.3651065]
1YMN_A_1,2.7437313,[1.363351]
3DI9_A_1,2.8250225,[1.3591595]
3DIB_A_1,3.2551398,[1.3650529]
1IZQ_A_1,2.942633,[1.3511633]
1A5Q_A_1,2.8600693,[1.3582182]
3RH1_A_1,2.8899648,[1.3632126]
1KH8_A_1,2.8348799,[1.366487]
1YMR_A_1,2.6790886,[1.3635395]
3RSP_A_1,2.9038093,[1.3594112]
1EIC_A_1,2.9040215,[1.362775]
1IZR_A_1,2.9262245,[1.3512421]
1C9X_A_1,2.8144848,[1.357054]
1C9V_A_1,2.9544914,[1.3471192]
1YMW_A_1,2.7580986,[1.3629582]
1EID_A_1,2.9988332,[1.3578262]
1SRN_A_1,2.9939437,[1.3653429]
3SRN_A_1,4.368886,[1.3640357]
1SSC_A_1,4.360364,[1.3682919]
1J7Z_B_1,0.7798382,[1.3610585]
4K7M_A_1,0.78881997,[1.3381904]
1CJQ_B_1,0.8092183,[1.3542674]
1HAN_A_1,0.56495386,[1.2560734]
1OZM_A_1,1.4880881,[1.2537353]
3HFY_A_1,1.6251543,[1.2510537]
1WKD_A_1,1.4268003,[1.2558486]
1WKE_A_1,1.417533,[1.25599]
1WKF_A_1,1.4282241,[1.2552557]
4DY1_A_1,1.4581592,[1.2433996]
3R1G_B_1,8.743857,[1.2390075]
1SGZ_A_1,3.9657333,[1.2447022]
3TPJ_A_1,3.9730165,[1.2341121]
2E3M_A_1,1.3576401,[1.2790519]
6OP6_A_1,7.591921,[1.3291895]
1GIF_A_1,7.761555,[1.3173661]
1MIF_A_1,6.462337,[1.3346128]
4EUI_A_1,4.515768,[1.3488644]
4EVG_A_1,4.5119367,[1.3415399]
4GRP_A_1,9.620899,[1.3506899]
4GRO_A_1,9.6022625,[1.3528519]
5BSC_A_1,5.9637203,[1.3497171]
4GRN_A_1,9.586063,[1.3666742]
4PKZ_A_1,6.5245824,[1.3231521]
1P1G_A_1,6.083787,[1.3368922]
1CGQ_A_1,6.0845213,[1.3405862]
4ETG_A_1,4.5232444,[1.3137972]
5UMJ_A_1,5.9905663,[1.3460773]
4GUM_A_1,9.271447,[1.3300798]
5HVV_A_1,6.1202126,[1.3264724]
1EC7_A_1,0.8067103,[1.2547956]
7MW8_A_1,1.4837738,[1.2395915]
2GSN_A_1,1.4035463,[1.2578664]
3TTK_A_1,3.7555966,[1.2485201]
1JCZ_A_1,7.9103475,[1.3292508]
1IGS_A_1,0.97787833,[1.3235339]
2C3Z_A_1,1.4601043,[1.3467437]
2JCP_A_1,1.9719155,[1.3240263]
1ZAH_A_1,6.2908287,[1.2753849]
1EWD_A_1,1.7127783,[1.2835411]
7VDC_A_1,1.9764367,[1.2959894]
3B8D_A_1,1.9766715,[1.2807457]
3DFN_A_1,1.6705943,[1.2969927]
1EWE_A_1,1.772555,[1.2843081]
3DFQ_A_1,1.656086,[1.2974313]
1EX5_A_1,1.6778593,[1.2791368]
6V20_A_1,1.596777,[1.1846281]
1DFC_A_1,8.622007,[1.1689223]
1HZT_A_1,1.4627645,[1.3541236]
1R67_A_1,0.8965407,[1.3563479]
9ATC_A_1,3.5541508,[1.2575606]
1EZZ_A_1,3.137598,[1.2793292]
4E2F_A_1,3.1298444,[1.2743584]
6KJ7_A_1,2.2688503,[1.3066164]
6KJ9_A_1,3.8077164,[1.2832265]
3MPU_A_1,1.9015372,[1.2902821]
4O2C_A_1,0.9742814,[1.2113038]
6MKX_A_1,7.276151,[1.2871482]
1BHS_A_1,2.6216023,[1.2834313]
1J4G_A_1,1.7469233,[1.3075973]
2JDL_A_1,1.6553825,[1.3201212]
1GIS_A_1,2.8123782,[1.3250407]
1LGU_A_1,0.9920542,[1.2789986]
3GG3_A_1,0.99753517,[1.3499157]
2NLA_A_1,1.7252463,[1.3377836]
3D7V_A_1,1.843105,[1.3448243]
1DBR_A_1,2.8879344,[1.2854973]
1MEO_A_1,3.9069433,[1.3158842]
2ZCO_A_1,1.7866936,[1.2964811]
1GGG_A_1,4.797852,[1.2832737]
2K28_A_1,3.9373488,[1.4062759]
3I8Z_A_1,4.890867,[1.4002446]
1MH9_A_1,1.6494062,[1.3321954]
5MTM_A_1,3.6475391,[1.3829377]
1BHH_B_1,2.7902555,[1.3824735]
7K4P_A_1,0.5611265,[1.3044045]
7K4R_A_1,0.71650213,[1.303936]
3EH0_A_1,7.841847,[1.1472822]
5MMC_A_1,1.52013,[1.4003887]
4F8Q_A_1,4.851348,[1.2081422]
4F80_A_1,4.847898,[1.1934865]
4F8T_A_1,4.878983,[1.2192006]
5C0N_A_1,1.6190147,[1.3566393]
5D8J_A_1,3.5424304,[1.3613442]
5LDI_A_1,2.7785244,[1.3543316]
1GUB_A_1,3.5270658,[1.2425702]
1PYT_B_1,2.313784,[1.2742846]
1ARL_A_1,2.4975874,[1.279425]
1APN_A_1,3.1862698,[1.2804285]
4EMU_A_1,1.109176,[1.3463694]
4YRU_A_1,2.2097974,[1.3060602]
4OV2_A_1,2.1818953,[1.3002537]
3GAQ_A_1,1.5112852,[1.3388675]
1UB6_B_1,2.5842013,[1.1955212]
3JZN_A_1,4.85325,[1.2450109]
6U4Y_D_1,2.5748487,[1.2723945]
5WP3_A_1,2.1168928,[1.2584772]
2WB8_A_1,5.904187,[1.2613045]
3RFZ_A_1,3.340404,[1.1166599]
5MCA_A_1,2.1475282,[1.0110135]
1BPM_A_1,3.6984146,[1.1963964]
3DAI_A_1,2.103679,[1.2859471]
1MUT_A_1,4.8592134,[1.3704942]
5ETC_A_1,2.8849216,[1.2181938]
1LEW_A_1,2.3632247,[1.2122756]
3TG1_A_1,2.3605707,[1.2270302]
2OZA_B_1,3.2364025,[1.2444206]
3P4K_A_1,2.1993515,[1.2219709]
5ETI_A_1,2.857293,[1.2252375]
2LGC_A_1,3.266961,[1.2199012]
5ETF_A_1,2.7046683,[1.0861403]
2Y8O_A_1,2.5856524,[1.2245698]
4E5A_X_1,3.0664234,[1.2325968]
3PB4_X_1,2.8850913,[1.2740346]
2YQD_A_1,2.652431,[1.3308964]
3ZKW_A_1,2.7665586,[1.264727]
5MBQ_A_1,3.4331381,[1.2741475]
5LWH_A_1,3.4894726,[1.2805156]
5LWQ_A_1,3.3055692,[1.2868395]
5MBU_A_1,4.6308584,[1.2738824]
5MBT_A_1,2.7943995,[1.2751871]
1BT7_A_1,2.1323793,[1.3584311]
1NS3_A_1,1.1480058,[1.3382342]
1A1Q_A_1,5.59811,[1.305875]
1M73_E_1,4.182932,[1.2430024]
1SW4_A_1,1.9920267,[1.3077192]
3O5G_A_1,2.3644464,[1.369204]
3O5E_A_1,2.398979,[1.3728052]
3O5D_A_1,2.3949394,[1.2432337]
4R0X_A_1,1.8876444,[1.2630421]
5NJX_A_1,2.5207002,[1.1120899]
1KT0_A_1,1.1637374,[1.1010195]
1X2J_A_1,0.90444297,[1.2849985]
2DYH_A_1,0.93186164,[1.3093942]
7ECA_A_1,0.9034823,[1.299675]
1H09_A_1,0.7472232,[1.1591125]
1Z5R_A_1,2.0322163,[1.263784]
6G4T_A_1,1.9857554,[1.3286315]
4IGM_A_1,0.49550894,[1.2858111]
4OFC_A_1,0.3404297,[1.3015345]
4IGN_A_1,0.93501514,[1.2916918]
6SW3_A_1,1.219129,[1.342149]
1AG1_O_1,4.9550505,[1.3209224]
5I3F_A_1,4.9449315,[1.3285552]
1TPE_A_1,4.966621,[1.3351192]
5I3J_A_1,5.7079325,[1.3343502]
2J24_A_1,4.9165883,[1.323242]
5I3G_A_1,5.6713977,[1.3232851]
1OGC_A_1,8.08274,[1.3755021]
5IIG_A_1,1.1876028,[1.1912277]
3G3Q_A_1,1.1359476,[1.2824357]
1RAV_A_1,2.7685177,[1.3081039]
1NQN_A_1,2.7034013,[1.346681]
1L7L_A_1,1.6576676,[1.2936355]
1XYA_A_1,1.0308547,[1.2431098]
1XYL_A_1,1.0561367,[1.2423575]
1MUW_A_1,1.0273551,[1.2520726]
5OVA_A_1,1.1416782,[1.4002753]
5OVV_A_1,1.374,[1.396612]
2BUT_B_1,0.79870033,[1.2541292]
1EO2_B_1,0.82797015,[1.2612187]
5K38_A_1,7.640528,[1.2920208]
2K3H_A_1,2.744947,[1.3695217]
4LT7_A_1,1.5733222,[1.3724606]
6PXN_A_1,2.003885,[1.2288169]
6PXP_A_1,1.7906784,[1.2293253]
1CKI_A_1,7.627116,[1.2306893]
4JJR_A_1,3.1430387,[1.2521532]
3UYS_A_1,2.2823462,[1.265938]
1GZK_A_1,3.3845644,[1.2633173]
1MRV_A_1,2.9713564,[1.2647363]
1GZN_A_1,3.0109854,[1.2685397]
3ESK_A_1,0.26709706,[1.3600612]
2NC9_A_1,4.408893,[1.3595241]
1YPI_A_1,2.2458918,[1.2889975]
4MFI_A_1,1.8476236,[1.2284259]
3FGN_A_1,6.4726214,[1.3196725]
2A24_A_1,8.418236,[1.3772944]
7QH0_A_1,3.2210073,[1.2895203]
1F5Z_A_1,3.0668874,[1.3079978]
1AMP_A_1,2.286344,[1.2518662]
1RTQ_A_1,2.1734104,[1.2644039]
3B35_A_1,2.2383897,[1.2609037]
2ANP_A_1,2.2851176,[1.257691]
3ID7_A_1,1.8447788,[1.2545438]
3D7C_A_1,0.6235837,[1.3311002]
2ZGL_A_1,2.0827208,[1.3331479]
2ZGS_A_1,1.831284,[1.3353591]
2ZGQ_A_1,1.8507,[1.3437593]
2ZGK_A_1,2.1686895,[1.363009]
2ZGP_A_1,1.8970494,[1.3580179]
2ZGU_A_1,2.6840923,[1.3567113]
2ZGT_A_1,2.532748,[1.3594509]
7MOB_A_1,1.5896645,[1.2077241]
1NK1_A_1,1.1118466,[1.2976494]
2QJ2_A_1,1.0301962,[1.2608515]
4D3C_A_1,1.1726172,[1.3223102]
3NM8_A_1,0.7726247,[1.298614]
3NQ5_A_1,0.70890564,[1.3094299]
4J6V_A_1,0.8526218,[1.3166108]
4HD4_A_1,0.859787,[1.3206365]
4J6U_A_1,0.9070286,[1.3050094]
4J6T_A_1,0.7944467,[1.3181982]
4HD7_A_1,0.75965035,[1.3059001]
2V2D_A_1,2.302613,[1.3180306]
1OTX_A_1,3.863105,[1.2733603]
3OPV_A_1,3.6156895,[1.324]
1EF8_A_1,2.5022163,[1.2688651]
2BIT_X_1,1.6940037,[1.3546441]
3QYU_A_1,2.986303,[1.3578844]
2EJX_A_1,0.9902471,[1.3184091]
3C5K_A_1,2.56491,[1.363642]
3GV4_A_1,2.56491,[1.388569]
1OAQ_H_1,3.8669093,[1.3436006]
7KK2_A_1,6.444664,[1.2667475]
3ZIN_A_1,6.69428,[1.168191]
5HUW_C_1,6.656427,[1.125533]
4BA3_A_1,6.7604527,[1.1704398]
7JJM_B_1,6.588307,[1.171952]
4HTV_A_1,6.778882,[1.1682836]
6IW8_C_1,7.1423125,[1.1527125]
1Q1S_C_1,6.686134,[1.1434648]
3OQS_A_1,6.624693,[1.1669521]
6IU7_A_1,6.7358932,[1.1674621]
4ZDU_A_1,6.30471,[1.1691135]
1EJL_I_1,6.726283,[1.1706982]
5K9S_A_1,6.830914,[1.168423]
1Y2A_C_1,6.712616,[1.1751385]
3TPO_A_1,6.805602,[1.174047]
2C1M_A_1,6.8727283,[1.1673931]
5CTT_A_1,6.7733626,[1.1678416]
2YNR_A_1,6.761501,[1.1710967]
3BTR_C_1,6.736458,[1.1690804]
1IAL_A_1,6.755458,[1.1735556]
6P6E_A_1,6.354808,[1.1665667]
3VE6_A_1,7.953774,[1.1713727]
3TPM_A_1,6.784327,[1.1703645]
3LOI_A_1,0.49968353,[1.3286996]
1W9P_A_1,3.6467438,[1.2378527]
2F7M_F_1,6.7361765,[1.2651759]
1C1M_A_1,9.013182,[1.2979519]
1HAX_B_1,8.243958,[1.3204082]
1MMI_A_1,1.9857407,[1.1818678]
4K74_A_1,1.8020368,[1.1490781]
2XUR_A_1,1.9521203,[1.1653597]
1JQJ_A_1,2.8302524,[1.1752173]
2F7K_A_1,1.8152912,[1.2357053]
1NSK_L_1,1.1680955,[1.324734]
3BBC_A_1,1.7006047,[1.3722982]
5EJF_A_1,2.5517876,[1.2739422]
5EJG_A_1,1.5822984,[1.2750299]
5CSF_A_1,4.293673,[1.3758059]
1MQ1_A_1,3.4581828,[1.4062568]
1BQ2_A_1,3.3440845,[1.3004256]
5BUT_A_1,3.0820584,[1.2255129]
4X8M_A_1,6.623443,[1.2882797]
6S36_A_1,6.6606436,[1.3005283]
4X8H_A_1,6.82807,[1.2965035]
6RZE_A_1,6.739829,[1.2960472]
1KV6_A_1,4.223601,[1.2995429]
1TFC_A_1,2.5238616,[1.3019128]
2QJS_A_1,9.140608,[1.3175219]
2QIN_A_1,9.09372,[1.3225803]
3LVZ_A_1,1.8699771,[1.2919189]
